Open	High	Low	Close	Volume	Date
14.120090368594994	14.120090368594994	14.034456253051758	14.034456253051758	600	2017/03/08 
14.034456436118212	14.072515942699411	13.76803989004981	13.838449478149414	6800	2017/03/09 
14.02494297043211	14.043973179650136	13.85843226941566	13.977368354797363	58200	2017/03/10 
14.110574969104592	14.110574969104592	13.977366246898312	14.043971061706543	19700	2017/03/13 
14.043969587742154	14.043969587742154	13.79658237564188	13.910760879516602	11200	2017/03/14 
14.0040085900208	14.196208953857422	13.996396326068684	14.196208953857422	9100	2017/03/15 
14.300871576727637	14.300871576727637	14.082029662245603	14.101058959960938	22800	2017/03/16 
14.196211453422386	14.196211453422386	14.096304668232074	14.177181243896484	37800	2017/03/17 
15.119153537582413	15.119153537582413	13.996396746967008	14.034456253051758	34000	2017/03/20 
14.129606329675829	14.129606329675829	13.672891321524743	13.682406425476074	29200	2017/03/21 
13.628170226514982	13.777553534325355	13.58725600904106	13.749009132385254	10100	2017/03/22 
13.749011159406226	13.81561598363293	13.73093282378316	13.733787536621094	8000	2017/03/23 
13.806100331634143	13.806100331634143	13.577743276681709	13.644347190856934	30600	2017/03/24 
13.60628604888916	13.634830450480202	13.330354413748639	13.60628604888916	4000	2017/03/27 
13.644347718153377	13.853675480321215	13.644347718153377	13.83464527130127	19600	2017/03/28 
14.120091773795824	14.120091773795824	13.75186558476096	13.87270450592041	8700	2017/03/29 
13.918376702524187	13.977368354797363	13.915521989659418	13.977368354797363	7500	2017/03/30 
14.034455324519309	14.091545033574427	13.986880718208402	14.062999725341797	21600	2017/03/31 
14.120090968580788	14.120090968580788	13.863188611034879	13.914568901062012	8600	2017/04/03 
13.872703574575093	13.910763081892313	13.844159170939735	13.90124797821045	7100	2017/04/04 
14.09154695645677	14.09154695645677	13.796585083007812	13.796585083007812	6600	2017/04/05 
13.766137317050969	13.939307485527669	13.766137317050969	13.90124797821045	17300	2017/04/06 
13.967852887557319	13.996397291378608	13.882218768683211	13.958337783813477	7900	2017/04/07 
14.01542727310989	14.043972585729746	13.920278953274545	13.996397972106934	19200	2017/04/10 
14.0534860945737	14.0534860945737	13.837497972136054	14.015425682067871	23600	2017/04/11 
14.082032538580163	14.082032538580163	13.606288202191713	13.618657112121582	29500	2017/04/12 
13.61580090990849	13.66337460924469	13.435017585754395	13.435017585754395	32200	2017/04/13 
13.710948768769283	13.710948768769283	13.421696366967675	13.568225860595703	23100	2017/04/17 
13.511137962341309	13.530168169931779	13.444534050595147	13.511137962341309	6900	2017/04/18 
13.620558636434504	13.639588843609568	13.520652770996094	13.520652770996094	12700	2017/04/19 
13.739495178073971	13.825129298464606	13.634831757268893	13.805148124694824	14300	2017/04/20 
13.701435836258257	13.773749175014052	13.701435836258257	13.768040657043457	1100	2017/04/21 
13.967854537360022	14.024943351745605	13.950727167116073	14.024943351745605	5300	2017/04/24 
14.167664846042673	14.205724351772794	14.089642087997262	14.186694145202637	99500	2017/04/25 
14.186694097973955	14.186694097973955	14.106769408429837	14.129605293273926	31400	2017/04/26 
14.082032499499368	14.082032499499368	14.072517395019531	14.072517395019531	600	2017/04/27 
14.186693560875845	14.186693560875845	13.920277031738268	13.967851638793945	17800	2017/04/28 
14.043970647118968	14.043970647118968	13.86128448269282	13.967851638793945	22900	2017/05/01 
14.072515048388313	14.072515048388313	13.96023937499738	13.967851638793945	10900	2017/05/02 
13.991639717265311	13.991639717265311	13.84415923911114	13.929793357849121	8600	2017/05/03 
13.996396880242347	13.996396880242347	13.729980335112254	13.882218360900879	14200	2017/05/04 
13.939307849644907	13.939307849644907	13.82512932471072	13.920278549194336	3500	2017/05/05 
13.844158172607422	13.98688108790238	13.83844874784593	13.844158172607422	4700	2017/05/08 
13.796585760671691	13.863189677420877	13.796585760671691	13.83464527130127	28000	2017/05/09 
13.844158172607422	13.844158172607422	13.806098668034755	13.844158172607422	7500	2017/05/10 
13.796584719607887	13.796584719607887	13.653861792369144	13.777554512023926	12500	2017/05/11 
13.73949715191813	13.73949715191813	13.5691807600242	13.617707252502441	12500	2017/05/12 
13.739493024065098	13.767086458120849	13.672889121940988	13.691919326782227	15800	2017/05/15 
13.634831813129674	13.722368773179358	13.634831813129674	13.682406425476074	12700	2017/05/16 
13.54443936753257	13.558712022645134	13.301809675080221	13.320839881896973	15600	2017/05/17 
13.178116692483549	13.38744351875069	13.178116692483549	13.358899116516113	15400	2017/05/18 
13.564420523206968	13.615801718583578	13.558712005615234	13.558712005615234	1000	2017/05/19 
13.58725650083478	13.615801811218262	13.513040327176109	13.615801811218262	17300	2017/05/22 
13.615803481064754	13.739496211588712	13.53207219367609	13.710951805114746	31000	2017/05/23 
13.701435636164273	13.701435636164273	13.558712707470786	13.625316619873047	7100	2017/05/24 
13.729980947831171	13.729980947831171	13.577742915248718	13.625316619873047	3200	2017/05/25 
13.749009630033665	13.749009630033665	13.596771604295942	13.615801811218262	12500	2017/05/26 
13.672891244241594	13.71095075242154	13.587257123984154	13.611044883728027	5700	2017/05/30 
13.577742212408085	13.577742212408085	13.396958877516834	13.558712005615234	4900	2017/05/31 
13.501621258276387	13.785165147377917	13.501621258276387	13.725221633911133	2400	2017/06/01 
13.853674147648086	13.862237377919184	13.815614640679692	13.851770401000977	1900	2017/06/02 
13.93930764684663	13.93930764684663	13.758525211850205	13.777554512023926	16300	2017/06/05 
13.615800465790269	13.623411821878923	13.568225860595703	13.568225860595703	17300	2017/06/06 
13.720467926669397	13.720467926669397	13.478790058629267	13.537781715393066	21900	2017/06/07 
13.530167205160861	13.777553534325355	13.516846423761468	13.749009132385254	107500	2017/06/08 
13.844158854453722	13.910762763883692	13.758524738095067	13.882218360900879	18200	2017/06/09 
13.92979422443408	13.986883035537456	13.83464499604806	13.87270450592041	34100	2017/06/12 
13.891732947232713	13.99639635921365	13.88221784412258	13.986881256103516	19400	2017/06/13 
13.977367154604313	13.977367154604313	13.710950600300544	13.777554512023926	16000	2017/06/14 
13.834644402850953	13.834644402850953	13.596772249495599	13.639589309692383	12300	2017/06/15 
13.787070596739348	13.787070596739348	13.63483255487718	13.662425994873047	27400	2017/06/16 
13.844159784507271	13.85367488861084	13.7585256623957	13.85367488861084	22600	2017/06/19 
13.853673953286007	13.891733459720438	13.615801811218262	13.615801811218262	6700	2017/06/20 
13.73949399014686	13.73949399014686	13.449290605193449	13.454048156738281	28500	2017/06/21 
13.472127510516412	13.577742803548416	13.444534072429514	13.539682388305664	14900	2017/06/22 
13.54919796425495	13.644347190856934	13.47307894593747	13.644347190856934	6600	2017/06/23 
13.568227129956485	13.717610442388091	13.568227129956485	13.688114166259766	14300	2017/06/26 
13.729980947831171	13.729980947831171	13.617705262690075	13.625316619873047	8200	2017/06/27 
13.625315607175597	13.828934822660429	13.625315607175597	13.806098937988281	1400	2017/06/28 
13.739496211588712	13.853675652305219	13.672892294012685	13.710951805114746	5700	2017/06/29 
