Price	Close	High	Low	Open	Volume	Date
Ticker	GOOX	GOOX	GOOX	GOOX	GOOX	
Date						
2025/01/02 	31.670000076293945	32.415000915527344	31.110000610351562	31.59000015258789	18400	2025/01/02 
2025/01/03 	32.52000045776367	32.880001068115234	31.90399932861328	32.31999969482422	22300	2025/01/03 
2025/01/06 	34.150001525878906	34.529998779296875	33.16999816894531	33.16999816894531	37100	2025/01/06 
2025/01/07 	33.650001525878906	35.43000030517578	33.590999603271484	34.060001373291016	55200	2025/01/07 
2025/01/08 	33.18000030517578	33.840999603271484	32.66999816894531	32.7400016784668	20600	2025/01/08 
2025/01/10 	32.40999984741211	33.41999816894531	32.0099983215332	33.15999984741211	25700	2025/01/10 
2025/01/13 	32.08000183105469	32.15999984741211	31.0	31.850000381469727	19600	2025/01/13 
2025/01/14 	31.700000762939453	32.39899826049805	31.304000854492188	32.16999816894531	19800	2025/01/14 
2025/01/15 	33.61000061035156	33.81999969482422	32.66400146484375	32.75	13900	2025/01/15 
2025/01/16 	32.790000915527344	33.52000045776367	32.790000915527344	33.40999984741211	22500	2025/01/16 
2025/01/17 	33.720001220703125	34.154998779296875	33.21099853515625	34.119998931884766	31300	2025/01/17 
2025/01/21 	34.529998779296875	35.75899887084961	34.47999954223633	35.13999938964844	26400	2025/01/21 
2025/01/22 	34.59000015258789	35.279998779296875	34.45899963378906	34.9900016784668	19100	2025/01/22 
2025/01/23 	34.4900016784668	35.25	33.619998931884766	34.400001525878906	11100	2025/01/23 
2025/01/24 	35.290000915527344	35.439998626708984	34.47999954223633	34.47999954223633	18100	2025/01/24 
2025/01/27 	32.38199996948242	34.0	32.08000183105469	32.45000076293945	52400	2025/01/27 
2025/01/28 	33.540000915527344	33.540000915527344	32.2400016784668	32.810001373291016	16000	2025/01/28 
2025/01/29 	33.50600051879883	33.79499816894531	33.040000915527344	33.189998626708984	8800	2025/01/29 
2025/01/30 	35.36000061035156	35.470001220703125	34.290000915527344	34.290000915527344	33000	2025/01/30 
2025/01/31 	36.38999938964844	36.87699890136719	35.689998626708984	35.689998626708984	73600	2025/01/31 
2025/02/03 	35.27000045776367	36.16899871826172	34.88999938964844	34.88999938964844	70300	2025/02/03 
2025/02/04 	37.16999816894531	37.369998931884766	35.869998931884766	35.869998931884766	214400	2025/02/04 
2025/02/05 	31.959999084472656	32.369998931884766	30.760000228881836	31.940000534057617	189200	2025/02/05 
2025/02/06 	31.8700008392334	32.06800079345703	31.149999618530273	31.149999618530273	90800	2025/02/06 
2025/02/07 	29.8700008392334	31.82699966430664	29.267000198364258	31.799999237060547	161700	2025/02/07 
2025/02/10 	30.200000762939453	30.700000762939453	30.062000274658203	30.40999984741211	59700	2025/02/10 
2025/02/11 	29.770000457763672	30.2549991607666	29.5	29.649999618530273	45500	2025/02/11 
2025/02/12 	29.299999237060547	29.649999618530273	28.8700008392334	29.260000228881836	57200	2025/02/12 
2025/02/13 	30.049999237060547	30.049999237060547	29.200000762939453	29.489999771118164	42200	2025/02/13 
2025/02/14 	29.690000534057617	29.951000213623047	29.441999435424805	29.770000457763672	49100	2025/02/14 
2025/02/18 	29.329999923706055	29.94300079345703	28.60099983215332	29.94300079345703	48900	2025/02/18 
2025/02/19 	29.709999084472656	29.761999130249023	29.270000457763672	29.399999618530273	42600	2025/02/19 
2025/02/20 	29.610000610351562	29.610000610351562	28.959999084472656	29.469999313354492	19400	2025/02/20 
2025/02/21 	28.290000915527344	29.65999984741211	27.8799991607666	29.65999984741211	53800	2025/02/21 
2025/02/24 	27.739999771118164	28.850000381469727	27.739999771118164	28.59000015258789	31500	2025/02/24 
2025/02/25 	26.540000915527344	27.59000015258789	26.540000915527344	27.5	61300	2025/02/25 
2025/02/26 	25.780000686645508	26.809999465942383	25.5	26.75	45900	2025/02/26 
2025/02/27 	24.520000457763672	26.239999771118164	24.3799991607666	26.239999771118164	47600	2025/02/27 
2025/02/28 	25.06999969482422	25.06999969482422	24.1299991607666	24.459999084472656	30600	2025/02/28 
2025/03/03 	23.90999984741211	25.797000885009766	23.719999313354492	25.43000030517578	52000	2025/03/03 
