Price	Close	High	Low	Open	Volume	Date
Ticker	EFG	EFG	EFG	EFG	EFG	
Date						
2005/08/05 	36.43902587890625	36.43902587890625	36.325176265848185	36.325176265848185	2300	2005/08/05 
2005/08/08 	36.60979080200195	36.6595998232987	36.60979080200195	36.64536828658704	600	2005/08/08 
2005/08/09 	36.95135498046875	36.97270093726184	36.830388225066386	36.830388225066386	5100	2005/08/09 
2005/08/10 	37.22886657714844	37.47079739501419	37.22886657714844	37.3213702554355	8900	2005/08/10 
2005/08/11 	37.862152099609375	37.862152099609375	37.64156997376962	37.64156997376962	2100	2005/08/11 
2005/08/12 	37.71271514892578	37.72694668791615	37.563288061109695	37.60597996369228	19100	2005/08/12 
2005/08/15 	37.75541687011719	37.76253128375679	37.56329512917955	37.56329512917955	12900	2005/08/15 
2005/08/16 	37.36405563354492	37.54906295774001	37.35694122002464	37.54906295774001	2200	2005/08/16 
2005/08/17 	37.285789489746094	37.32848140338126	37.2715579470713	37.2715579470713	1000	2005/08/17 
2005/08/18 	36.97270202636719	36.97270202636719	36.90154702536805	36.92289298278994	3400	2005/08/18 
2005/08/19 	37.164817810058594	37.164817810058594	37.1078943612907	37.1078943612907	2900	2005/08/19 
2005/08/22 	37.492130279541016	37.60597987681242	37.46366991601455	37.60597987681242	1500	2005/08/22 
2005/08/23 	37.35693359375	37.41385974784692	37.35693359375	37.371165132274236	2000	2005/08/23 
2005/08/24 	37.14348220825195	37.33560399086857	37.14348220825195	37.250214722334775	2100	2005/08/24 
2005/08/25 	37.14348220825195	37.20040567288487	37.122133533923694	37.122133533923694	2300	2005/08/25 
2005/08/26 	37.00116729736328	37.06520788779968	36.951358250844905	37.06520788779968	1300	2005/08/26 
2005/08/29 	36.9442253112793	36.9442253112793	36.801915361779976	36.81614689960757	42700	2005/08/29 
2005/08/30 	36.744998931884766	36.82327105345038	36.72365297669015	36.81615663984851	4800	2005/08/30 
2005/08/31 	37.39250946044922	37.39250946044922	36.94422551674597	36.94422551674597	2200	2005/08/31 
2005/09/01 	37.99734878540039	38.01869474134624	37.833687408518536	37.84080453675989	6300	2005/09/01 
2005/09/02 	38.18235778808594	38.18235778808594	38.07562256732273	38.07562256732273	5300	2005/09/02 
2005/09/06 	38.43850326538086	38.45273480285852	38.33888521742545	38.4242717279032	2100	2005/09/06 
2005/09/07 	38.2819709777832	38.38158905673174	38.232161938308934	38.289088105930425	19100	2005/09/07 
2005/09/08 	38.0898551940918	38.17524445888608	38.08274077922036	38.17524445888608	3300	2005/09/08 
2005/09/09 	38.58794021606445	38.58794021606445	38.38870406914795	38.402935610268976	3700	2005/09/09 
2005/09/12 	38.374473571777344	38.42428260986123	38.32466453369346	38.41005106835312	2400	2005/09/12 
2005/09/13 	38.11119079589844	38.16099982608325	38.096959256647274	38.16099982608325	4500	2005/09/13 
2005/09/14 	38.14677047729492	38.33889219663485	38.12542452438672	38.30331470365828	30000	2005/09/14 
2005/09/15 	38.11830139160156	38.196573492451435	38.11830139160156	38.196573492451435	1200	2005/09/15 
2005/09/16 	38.474090576171875	38.474090576171875	38.31754633833252	38.346009420555845	14000	2005/09/16 
2005/09/19 	38.21792221069336	38.31042585607084	38.16811318188744	38.31042585607084	3700	2005/09/19 
2005/09/20 	38.1396484375	38.43850531166418	38.11830248734126	38.43850531166418	5700	2005/09/20 
2005/09/21 	38.15388870239258	38.19658332686365	38.1467742888419	38.19658332686365	3000	2005/09/21 
2005/09/22 	37.98310852050781	38.07560945128977	37.96175985507556	38.07560945128977	5300	2005/09/22 
