Date	Open	High	Low	Close	Volume
2020/01/02	122.38445882799833	122.83954866423294	121.41852668244282	122.79312133789062	2204200
2020/01/03	121.01913994567046	123.03457590836285	120.95411902496116	122.38443756103516	1963500
2020/01/06	122.05938764781634	123.11818866256367	121.61358042370064	122.83955383300781	2102900
2020/01/07	122.31941996052075	123.46180695697318	122.31941996052075	123.07172393798828	2448300
2020/01/08	123.02533539172417	124.65068890239236	122.60737600855742	124.1863021850586	5188600
2020/01/09	124.96643113486451	126.64750828187333	124.46488569368559	126.23884582519531	4522800
2020/01/10	126.10883747336818	128.42148809104592	125.87664414849132	128.17071533203125	4177600
2020/01/13	128.35646487570992	130.0189769885686	128.06854742549393	129.04376220703125	5117100
2020/01/14	129.09020511192833	130.8641513310912	128.28216270998854	130.6319580078125	4685200
2020/01/15	130.56694017292818	131.59787900772673	130.03753263821466	131.05918884277344	3676500
2020/01/16	131.7279020531737	131.85792973172568	129.88893512166612	131.35638427734375	3794800
2020/01/17	130.84562256352993	131.64436838526714	129.43388279609582	129.63821411132812	5393200
2020/01/21	129.5639001164957	131.48646801753864	128.57010569299032	130.87347412109375	4849500
2020/01/22	131.18922488670165	132.11799816023583	130.6691141210354	131.47714233398438	2742100
2020/01/23	131.1892137839342	131.6443177513537	129.9167990419048	131.15206909179688	3138700
2020/01/24	131.74649355259987	131.87652124306206	128.82084925926785	129.1645050048828	3183300
2020/01/27	127.55772218411603	129.19237226938756	127.55772218411603	128.45863342285156	2826400
2020/01/28	128.81157945506374	129.9168220200257	128.38433747417042	129.34097290039062	2649100
2020/01/29	129.57314854806256	131.08705345187488	129.07161723823504	129.95394897460938	2815500
2020/01/30	128.33790465027948	133.48331734449025	128.26361524784178	132.5081024169922	5243400
2020/01/31	132.6752929594161	132.6752929594161	129.5360341643801	129.6939239501953	3913500
2020/02/03	130.52053709459616	131.4864694581149	129.73107396125636	130.95706176757812	5137800
2020/02/04	132.16448056766612	133.80841373882188	131.6815143477865	133.22328186035156	3177500
2020/02/05	134.46779740052997	136.864034218021	134.2356040752532	136.85475158691406	4060900
