Open	High	Low	Close	Volume	Date
13.800000190734863	14.104999542236328	13.069999694824219	13.229999542236328	1930000	2024/01/11 
13.162500381469727	13.170000076293945	12.3149995803833	12.404999732971191	1328400	2024/01/12 
12.262499809265137	12.337499618530273	11.987500190734863	12.300000190734863	701600	2024/01/16 
12.104999542236328	12.204999923706055	12.028249740600586	12.145000457763672	527200	2024/01/17 
12.100000381469727	12.137499809265137	11.557499885559082	11.604999542236328	882400	2024/01/18 
11.704999923706055	11.975000381469727	11.4375	11.802499771118164	801200	2024/01/19 
11.5600004196167	11.596500396728516	11.25	11.420000076293945	532800	2024/01/22 
11.074999809265137	11.232500076293945	10.942500114440918	11.102499961853027	686800	2024/01/23 
11.357500076293945	11.395000457763672	11.210000038146973	11.210000038146973	191600	2024/01/24 
11.337499618530273	11.357500076293945	11.194999694824219	11.265000343322754	401600	2024/01/25 
11.675000190734863	11.9375	11.666000366210938	11.887499809265137	329200	2024/01/26 
11.890000343322754	12.255000114440918	11.832500457763672	12.232500076293945	1372400	2024/01/29 
12.297499656677246	12.385000228881836	12.24625015258789	12.34000015258789	220400	2024/01/30 
12.102499961853027	12.382499694824219	12.02750015258789	12.042499542236328	669600	2024/01/31 
12.0	12.244999885559082	11.989999771118164	12.1875	377600	2024/02/01 
12.092499732971191	12.300000190734863	12.087499618530273	12.170000076293945	483200	2024/02/02 
12.292499542236328	12.292499542236328	11.967499732971191	12.015000343322754	507600	2024/02/05 
12.147500038146973	12.282500267028809	12.1274995803833	12.192500114440918	808400	2024/02/06 
12.21500015258789	12.537500381469727	12.154999732971191	12.505000114440918	1545200	2024/02/07 
12.762499809265137	12.914999961853027	12.717499732971191	12.897500038146973	733200	2024/02/08 
13.324999809265137	13.654999732971191	13.255000114440918	13.467499732971191	793200	2024/02/09 
13.654999732971191	14.265000343322754	13.654999732971191	14.229999542236328	674800	2024/02/12 
13.892499923706055	14.017499923706055	13.6875	13.9975004196167	435200	2024/02/13 
14.675000190734863	14.7475004196167	14.529999732971191	14.65999984741211	476000	2024/02/14 
14.8725004196167	14.982500076293945	14.6274995803833	14.642499923706055	569200	2024/02/15 
14.8149995803833	14.819999694824219	14.609999656677246	14.699999809265137	418400	2024/02/16 
14.807499885559082	14.827500343322754	14.369999885559082	14.712499618530273	27264000	2024/02/20 
14.417499542236328	14.5600004196167	14.345000267028809	14.412500381469727	1204400	2024/02/21 
14.47249984741211	14.7475004196167	14.4399995803833	14.737500190734863	2171600	2024/02/22 
14.507499694824219	14.520000457763672	14.327500343322754	14.46500015258789	504000	2024/02/23 
14.547499656677246	15.553999900817871	14.547499656677246	15.432499885559082	1563200	2024/02/26 
16.122499465942383	16.3075008392334	15.9399995803833	16.15250015258789	1213600	2024/02/27 
17.059999465942383	18.197500228881836	16.732500076293945	17.09749984741211	3080800	2024/02/28 
17.97249984741211	18.030000686645508	17.092500686645508	17.55500030517578	1439600	2024/02/29 
17.6825008392334	17.912500381469727	17.325000762939453	17.862499237060547	1433600	2024/03/01 
18.549999237060547	19.264999389648438	18.520750045776367	19.184999465942383	1436400	2024/03/04 
19.174999237060547	19.647499084472656	16.875	17.53499984741211	3517200	2024/03/05 
18.952499389648438	19.13249969482422	18.4950008392334	18.989999771118164	1627600	2024/03/06 
