Date	Open	High	Low	Close	Volume
2020/01/02	160.00644524384248	162.43078468637154	159.53809786629085	162.41241455078125	1591100
2020/01/03	159.9788486252642	161.40221842576955	159.37276044500175	161.20938110351562	1301100
2020/01/06	160.22680528170966	162.43075879507867	159.54726450857302	162.36647033691406	1234200
2020/01/07	161.63179556376176	162.0266762906546	159.31766362925438	159.5472412109375	1234200
2020/01/08	160.24520870536935	162.33895587004795	159.776875317481	161.5308380126953	1713900
2020/01/09	162.10932017394387	163.81737793496038	161.723631519818	163.0919189453125	1459100
2020/01/10	163.5510483284759	163.8265301720715	159.2441713511148	159.2625274658203	2560900
2020/01/13	159.85947269907808	160.74104281735822	159.3911394495108	160.46556091308594	1300900
2020/01/14	160.5941329805678	160.7502440726755	159.26257164309263	159.48297119140625	1039800
2020/01/15	158.97784868066088	160.84201716413693	158.0870867141959	158.794189453125	1139200
2020/01/16	159.78599276740186	161.2185545985204	158.91360078176461	161.1359100341797	1410400
2020/01/17	161.35631132838333	162.55010352592703	161.19100818557823	161.8062744140625	1653400
2020/01/21	160.79615453799147	161.0991846351927	158.30752722118618	158.46363830566406	1655100
2020/01/22	158.93198523344398	159.4737849982395	156.68211357786475	157.17800903320312	1285700
2020/01/23	156.36986448177083	158.11464830981473	154.88220639654807	158.00445556640625	1245100
2020/01/24	157.99529235978716	157.99529235978716	155.23116934618469	156.2229461669922	1103300
2020/01/27	152.60477475137586	154.26692790138057	149.62026674920256	149.94168090820312	1586800
2020/01/28	151.33753009025602	152.13645551372454	149.1335771107223	149.66619873046875	1750700
2020/01/29	150.5202475540665	150.5202475540665	146.92965084850334	147.0765838623047	1959200
2020/01/30	146.01133929472024	148.61933721225174	145.58891038669313	147.948974609375	2496400
2020/01/31	146.67249862331718	148.04996385155098	144.47773792015673	145.62562561035156	1693300
2020/02/03	146.41542520079372	148.24285408846274	144.43187120066608	145.35935974121094	1813400
2020/02/04	148.15098844438566	151.63137798858313	147.5265302127288	150.99774169921875	1412200
2020/02/05	153.75272195606536	154.98326868875955	152.90787796838237	154.5975799560547	1476900
2020/02/06	154.96488800025375	155.33220657429516	152.48545259471078	155.06590270996094	1805100
2020/02/07	153.74353945296622	155.10263504498448	153.04562852999595	153.77108764648438	1711100
2020/02/10	152.86191478010687	154.542410035278	152.5588707470577	154.4965057373047	807700
2020/02/11	155.2862722014089	157.08615248301803	154.82711706658785	156.35150146484375	1315700
2020/02/12	157.94938500855736	159.05135465964457	156.30561559742873	157.79327392578125	1008200
2020/02/13	156.90250558442804	157.86673424592624	155.98419524248766	156.8106689453125	831100
2020/02/14	156.8749550453461	158.23405040761511	153.52311394008814	154.34042358398438	1152400
2020/02/18	153.72512919863294	153.7618694552722	150.79573129140812	152.71499633789062	1177400
2020/02/19	152.89863225067748	153.57818677177522	151.3834261846449	151.45687866210938	1244600
2020/02/20	151.30080272455143	153.1282452990867	151.06204708665524	152.2834014892578	2048500
2020/02/21	163.37655945162462	167.12326648323156	161.6225837311357	162.93576049804688	5917100
2020/02/24	158.41768152480967	161.95318126509366	157.49019330255828	157.82078552246094	2292900
2020/02/25	158.11467812629544	158.82178105854663	152.2558672959854	153.0364227294922	2358500
2020/02/26	154.53328081951815	155.54342791561308	152.08139360878457	153.2843780517578	2545200
2020/02/27	150.97017764074118	152.94455279981347	146.89289249130016	146.92044067382812	2957500
2020/02/28	142.60439785101838	145.93786866620425	140.18925133222606	143.6971893310547	3048300
2020/03/02	145.01952788200924	150.6028549164867	143.76144754133801	150.52938842773438	2532100
2020/03/03	150.91513604056323	154.1567708091639	144.1747406982603	144.89102172851562	2443100
2020/03/04	148.068361279825	149.9508862290157	147.40717672737532	149.74887084960938	2513800
2020/03/05	145.85525351911176	148.9407772564248	145.01958762910274	146.07565307617188	1878400
2020/03/06	141.60344778251076	151.46610561087377	141.11674443650386	150.63961791992188	2973400
2020/03/09	139.59236572278198	145.32262794494628	135.1110202788189	137.74656677246094	2886400
2020/03/10	142.90745973854015	143.5594662869253	135.9191170450763	142.3289337158203	2797700
2020/03/11	138.527154664292	138.81182869814918	132.09898069401964	133.96315002441406	2397300
2020/03/12	123.97189066332726	125.386082361777	117.62636311901457	119.73847961425781	3288700
2020/03/13	126.6625562805577	127.91145907906045	119.86706441395214	127.60842895507812	2525500
2020/03/16	113.7786418806549	122.01587897450675	110.0502974849429	110.24314880371094	2617700
2020/03/17	112.76851061727649	118.88446073956706	109.3432100252109	116.35910034179688	2909600
2020/03/18	108.19531137828521	110.70230139723162	97.46944757595764	104.88021087646484	2635000
2020/03/19	103.67724480402957	110.87679492449494	97.57047928739952	109.88502502441406	2455700
2020/03/20	109.88500828962927	110.75740022793714	101.32635000165969	102.51097106933594	4155200
2020/03/23	101.26208045720581	106.12912817452596	97.81841660235251	102.07019805908203	3130900
2020/03/24	107.78209150977717	116.31319575593807	103.49357672295689	115.70710754394531	3488000
2020/03/25	115.59690061707713	125.56056619281941	111.88692608168735	117.99369812011719	3962200
2020/03/26	118.78342807767602	128.7011668694256	116.75395640267863	127.7277603149414	2227500
2020/03/27	123.97183843730846	127.8011890986741	121.36384164350459	124.0728530883789	2302600
2020/03/30	126.26160281079463	130.86065369534637	124.26682865909707	130.42660522460938	2251100
2020/03/31	131.12850289845545	133.90824836042017	126.751083361846	127.59147644042969	2240100
2020/04/01	122.06890329137953	124.42384422923585	119.76014042908317	123.44493103027344	2040600
2020/04/02	123.11245717567003	129.20759620244175	122.69688271738306	128.7181396484375	2863800
2020/04/03	127.8870257755564	128.6904850679471	122.02277485203766	125.15345764160156	2053100
2020/04/06	130.74991031797353	133.78823721121591	129.03218952513836	132.51380920410156	2079300
2020/04/07	136.67875389482654	140.04954185087522	131.63640988192955	131.89500427246094	2067500
2020/04/08	133.9821509813464	136.51256058323162	131.7010917567833	135.54287719726562	1210100
2020/04/09	136.01380677127293	138.71968357976027	133.10477183972634	134.60084533691406	1596100
2020/04/13	130.9345697257901	131.8303709217258	126.40015568724081	129.1060333251953	1655900
2020/04/14	129.57699312330473	131.35012115311807	124.82094768590714	127.56375885009766	2479800
2020/04/15	122.93697171761531	124.97792381229692	117.79305658741816	124.9594497680664	2938200
2020/04/16	123.98056591497607	125.12571736957689	118.67964130121405	120.00949096679688	3642700
2020/04/17	123.32485778258854	127.95162708690633	122.83540123497824	127.86851501464844	2468300
2020/04/20	125.44894033531958	129.53083154208176	123.528047868919	126.7972640991211	1974900
2020/04/21	123.7404614537253	124.84866482734279	122.3644336924449	123.80509948730469	1958500
2020/04/22	126.8619047358023	127.33290140611486	123.86051283766886	125.7906494140625	1280400
2020/04/23	127.14818627870154	129.3738371420324	126.44632741563841	126.62179565429688	1377000
2020/04/24	128.31176642728363	128.75504481072875	125.07025537725833	128.02548217773438	1498500
2020/04/27	128.02551351007645	130.01104379173242	127.5452869237359	129.01365661621094	1528900
2020/04/28	132.11662655535753	133.55729213898152	130.0849183196937	130.7313690185547	1752100
2020/04/29	133.90824406094967	137.07585989788612	132.55992036873482	135.8476104736328	1563200
2020/04/30	133.50190099372685	134.64705244209324	131.8118848938803	133.96365356445312	2054600
2020/05/01	131.9688643528386	132.10739856354198	126.6494804045344	127.6191635131836	1603100
2020/05/04	125.9291685361378	126.05845869934608	120.24037317183131	122.77078247070312	2277200
2020/05/05	124.78399489005615	127.85926832467862	124.41459851543615	124.81169891357422	1125500
2020/05/06	125.23652945662285	125.62439991470197	121.33933673628574	122.02273559570312	1150800
2020/05/07	124.35918637255534	126.49248066259658	123.80507773730685	125.5966796875	1059000
2020/05/08	127.44367702511974	128.3210038674866	126.26159187279178	126.52017211914062	1727400
2020/05/11	124.82092925530107	126.3077727507191	122.41981080962842	124.57157897949219	1356000
2020/05/12	125.41199927682011	126.35397845359134	120.0002586597932	120.10184478759766	1392500
2020/05/13	120.93299826060671	121.09923651754147	114.9763927783554	116.19541931152344	2027400
2020/05/14	113.59114123826033	117.24822103751005	108.83508798050937	117.1004638671875	2720600
2020/05/15	116.35240607923379	117.9315989615673	115.151853671514	116.37088012695312	1649600
2020/05/18	121.88417841781163	128.24712691070428	120.52662502442874	127.35132598876953	2450900
2020/05/19	128.45032149295503	128.7735539158811	125.07953350104377	125.73521423339844	1859400
2020/05/20	127.88697008557628	132.13509877638893	127.54527774051971	131.4239959716797	2399400
2020/05/21	130.27883748936864	133.44645239826156	130.27883748936864	131.88572692871094	2100200
2020/05/22	136.6787572312787	137.05739771099076	128.14556488252293	129.9464111328125	3427600
2020/05/26	133.40954571532816	139.44926254167743	133.40954571532816	136.70645141601562	2500300
2020/05/27	140.3727558182839	142.46911605147218	139.0152023814001	141.62872314453125	1936400
2020/05/28	144.24226537630284	144.3807855061661	140.49283688459437	141.4440460205078	1914700
2020/05/29	139.69865623802986	141.2316643874636	136.55872963808616	140.48362731933594	2249000
2020/06/01	137.91626560774148	139.4031095695123	136.12466323363074	137.7315673828125	1464600
2020/06/02	139.11681221592994	142.3121461659379	138.6365856027028	141.25010681152344	1335400
2020/06/03	143.26335759506603	146.68955379034753	143.19870547098853	146.23704528808594	1678800
2020/06/04	144.79634615179728	149.026000842164	144.1406654776697	148.8135986328125	1469900
2020/06/05	155.0564802089974	157.0974324111861	152.9785940079691	153.9667510986328	2061200
2020/06/08	154.22535435715673	157.3745101843904	154.04988613048246	155.8968963623047	1373000
2020/06/09	151.0300102370949	153.18177870256713	150.65138387478228	152.20286560058594	1977400
2020/06/10	151.84269644770487	152.4614431313239	148.647376911907	148.68431091308594	1311700
2020/06/11	143.35568961779543	144.8794814546842	139.1629827550311	139.53237915039062	1576200
2020/06/12	144.48233810952587	145.23961888792854	139.00596084214448	143.1155548095703	1598000
2020/06/15	137.02966954418957	143.7066064140396	136.78954923761594	143.5773162841797	1321200
2020/06/16	149.34001263732085	151.28860891913425	143.66044794227213	146.19085693359375	2105600
2020/06/17	146.77265882325196	146.77265882325196	143.01400039273608	143.61427307128906	1131600
2020/06/18	142.71849596926054	144.87950897649173	141.85964284569283	143.02325439453125	883800
2020/06/19	146.60645929478716	146.70804543654407	141.7949907138603	143.02325439453125	2046200
2020/06/22	141.29627285116246	142.89393264429776	140.14189153701895	142.7369384765625	1188500
2020/06/23	144.56546122299986	144.6393433112913	141.93348052400924	142.18283081054688	940400
2020/06/24	140.2712190403062	140.99155204485936	137.7131054211983	138.9783172607422	1985600
2020/06/25	137.80541821983698	143.00475591658576	136.94655123603584	142.63534545898438	1671100
2020/06/26	141.46250113444643	142.09972189314433	136.8542198121902	137.63919067382812	2302800
2020/06/29	140.02475746823512	142.91157923535994	139.5327922874145	142.6795196533203	1094100
2020/06/30	141.8719451486141	146.8937179907684	141.20361240759058	145.87265014648438	1836600
2020/07/01	148.1932485831578	148.68521378110225	144.19254351574878	145.5941925048828	1111100
2020/07/02	147.46924009855002	150.30037024373073	146.21612667165667	146.56884765625	1044900
2020/07/06	149.5577906211531	149.99406387269136	147.04227208275628	148.72238159179688	947500
2020/07/07	147.01443341669753	149.05655549582994	146.3368090434542	147.31146240234375	1118600
2020/07/08	147.84056660647565	148.34180922118043	145.59423088169305	147.01443481445312	1042600
2020/07/09	146.4946049993138	148.24897517537576	144.8980336665828	146.3367919921875	1283400
2020/07/10	146.91234405741443	147.99838164446558	145.7706002503772	147.67349243164062	982700
2020/07/13	150.9872962621602	155.31289160012196	150.0590576487159	152.07333374023438	1829700
2020/07/14	151.75771993958787	157.63347144009438	150.6531138403612	157.39212036132812	1651500
2020/07/15	158.44097983421983	161.513445994694	157.64269441964845	160.01898193359375	1992300
2020/07/16	159.61990781807114	162.70165244909109	158.63596305422755	160.97512817382812	1142400
2020/07/17	162.4417637850166	164.23325758127987	160.91945296524037	163.84339904785156	1140400
2020/07/20	163.24928124545679	163.49063229187487	160.3067672464946	161.3371124267578	1314500
2020/07/21	162.39529519707233	164.1218190807746	160.9286769161818	163.04505920410156	1079300
2020/07/22	161.68987821692542	163.39783378052445	161.61561743192593	162.89659118652344	1246300
2020/07/23	163.09150760608145	165.59774881535338	162.82232466326684	164.04759216308594	943800
2020/07/24	164.40032679570882	165.01296762549381	162.265375341601	162.76663208007812	910800
2020/07/27	162.15397451567168	164.01045138612176	160.50171123407463	163.36996459960938	887100
2020/07/28	162.348886720304	164.4281457869326	162.11682712569876	163.17501831054688	850000
2020/07/29	164.02904413177032	167.78839901370227	163.37926580096064	167.31500244140625	1886900
2020/07/30	165.4213627885191	166.3867244416345	163.62985540564873	165.2635498046875	1235700
2020/07/31	164.12186466150263	164.2239714740929	160.91944432305792	163.65774536132812	1409600
2020/08/03	164.65095008597478	166.0340163897036	163.21217757451447	164.87371826171875	840600
2020/08/04	164.22396137220744	166.04331514904854	163.95477842673512	165.3285675048828	672800
2020/08/05	167.08293729924955	170.41531026051794	167.03652253946274	169.70057678222656	1366100
2020/08/06	168.93940401824892	170.09042483689998	167.3149866719196	168.25250244140625	968100
2020/08/07	168.39174161902667	170.52669289953022	166.95296918017897	170.33175659179688	1254600
2020/08/10	171.724114574855	177.6184344433477	171.16716583504027	176.28176879882812	2631100
2020/08/11	178.50025512161676	181.79550442148667	178.4167170611979	179.35423278808594	1909900
2020/08/12	177.56271436617752	178.9829321253706	175.98471194504415	178.509521484375	1629000
2020/08/13	175.01936039828394	177.45134057455002	174.92653088892337	175.90118408203125	1324700
2020/08/14	175.64127629298034	179.34495271573823	174.90796000391325	177.41421508789062	900600
2020/08/17	179.3820534143783	180.30101444027886	177.4791620460468	179.14071655273438	1025900
2020/08/18	179.90190214943027	180.83943210306697	178.1289632079189	178.34246826171875	1120900
2020/08/19	179.15004025112503	180.6352275974819	178.16610965377706	178.2125244140625	1512700
2020/08/20	176.56025135800093	178.26820679908596	175.78981170316686	177.38638305664062	1558700
2020/08/21	182.6402149824869	188.38601396705275	181.93475877192984	185.18359375	6446300
2020/08/24	189.70411740522243	191.66270141008923	188.11683733717695	190.6602020263672	3177900
2020/08/25	191.21709961005482	194.37310432645108	190.61375034961804	190.84580993652344	2706800
2020/08/26	191.7647123483382	197.0556668695741	190.06603486661172	195.86752319335938	2039900
2020/08/27	196.00683668393398	197.20425806569813	193.83476208605768	194.77227783203125	1875400
2020/08/28	195.23638437424847	195.67265755535777	193.7697660025737	194.8372344970703	1261400
2020/08/31	194.93005625543532	196.2574303160777	192.86008867153737	194.98574829101562	1944500
2020/09/01	193.55629212895653	202.096083326029	193.32423250858068	202.0682373046875	1873400
2020/09/02	202.57874481196882	203.94325633445146	200.1931654278347	201.5298309326172	1983000
2020/09/03	201.67838815917295	203.0336084730506	194.0668350919683	195.6819610595703	1975200
2020/09/04	197.89115116264875	198.64302201716083	193.2406676104093	196.1739044189453	1662300
2020/09/08	194.80012739507166	197.9375779804757	193.04575723968549	195.15286254882812	1918500
2020/09/09	195.72840528043582	201.7062645435012	195.72840528043582	200.0540008544922	1569200
2020/09/10	200.4252259113828	202.56945426661665	198.28099755614895	199.67335510253906	1840300
2020/09/11	198.763708977819	202.82938386271758	197.71479496974348	200.46238708496094	1902400
2020/09/14	202.26314260150596	203.3955945876878	201.14925934926967	202.66229248046875	1249300
2020/09/15	204.036087781084	205.10357047777924	199.74763075115584	200.2860107421875	1740200
2020/09/16	201.5762285816399	203.20992285788608	199.44127770173026	199.94252014160156	1572700
2020/09/17	198.45738523102378	205.69764803902345	196.79583045882677	204.15676879882812	2094000
2020/09/18	203.7205108579093	209.20640395728682	203.70194212148783	206.04110717773438	3063600
2020/09/21	200.73158255100077	201.84546595667487	195.09716786297025	198.83798217773438	2134000
2020/09/22	199.65480662778518	203.3399144409184	199.13499535726274	201.96612548828125	1622400
2020/09/23	201.96614132849035	204.83439499073415	198.9957808612575	199.15357971191406	1683500
2020/09/24	198.36458388782376	203.63698644519704	196.2110777237901	200.9822235107422	1025900
2020/09/25	199.52485294123642	205.07571493270578	199.41346885912233	203.5162811279297	1225400
2020/09/28	206.12464155623843	208.25959296502035	205.60483025610972	205.9761199951172	1191500
2020/09/29	206.45112549805071	207.1403877184224	203.1166239078665	205.08192443847656	892800
2020/09/30	206.19966848423684	210.55874752014878	205.1378404463245	206.43252563476562	1883900
2020/10/01	208.17427325869969	208.43507210609766	203.5823374982904	204.0200958251953	1383800
2020/10/02	200.48998697514776	210.98719027268808	200.2757623971285	209.3758087158203	1403600
2020/10/05	211.67648144927412	215.271796803234	209.43174908159355	211.39706420898438	2071500
2020/10/06	211.6857447352781	214.82465401818047	210.51213580934925	210.61459350585938	1385800
2020/10/07	213.5486158175376	216.5850676059725	212.4681553483506	214.7594757080078	1029200
2020/10/08	215.15068317826143	218.7087328040798	214.88988432453533	218.17782592773438	1148300
2020/10/09	218.90436175998684	220.7578956475084	217.56310225169656	218.70875549316406	1091500
2020/10/12	220.8789796022367	221.3167521851325	218.9509297735548	220.30149841308594	1234800
2020/10/13	219.9475466284496	221.2888060717668	218.41069514025753	220.9534912109375	1311300
2020/10/14	221.1118227950381	224.15759813136395	220.83239138769662	222.11776733398438	1062500
2020/10/15	218.56901815528443	222.93742015292565	218.29889592767427	221.90353393554688	1225200
2020/10/16	223.5428409289975	226.70969215716985	223.27273291636223	223.59872436523438	1652600
2020/10/19	223.7757061938947	226.2439861339376	220.85102115386567	221.8383331298828	905500
2020/10/20	223.35654652324598	225.4429371680693	221.45642451460148	222.4903106689453	968100
2020/10/21	223.09574846318756	225.33117107963926	219.87299974179152	220.18968200683594	1506500
2020/10/22	219.87301682628743	221.67999045101806	218.77393798133173	220.6367950439453	1246400
2020/10/23	220.8603409849415	223.54285985114637	220.8603409849415	223.10508728027344	820500
2020/10/26	220.84174168116652	221.20499829123574	215.85859264915248	218.18716430664062	1010500
2020/10/27	218.1405750203014	218.5038316053742	212.3657205496049	212.8407440185547	1395700
2020/10/28	209.571394493638	211.8999655435673	207.25213261141928	208.05316162109375	1375200
2020/10/29	206.84234144209825	214.05158920188114	206.52564493894545	212.38433837890625	1190700
2020/10/30	212.0210798073011	212.91524323279606	207.34530462980473	210.4190216064453	1306200
2020/11/02	212.82211871432344	216.314975845891	211.89999931509965	215.81199645996094	1435900
2020/11/03	219.45388011868891	225.0517605592495	218.34547787582656	223.50559997558594	1571800
2020/11/04	221.12114054371932	223.54286055134784	217.2091433265652	217.3022918701172	1992600
2020/11/05	221.51234369476086	230.14667608565904	221.05593859060113	229.15005493164062	2031800
2020/11/06	229.67163887978614	233.20174660509107	229.23386635227865	230.65895080566406	1481600
2020/11/09	242.7209226418497	247.63886344260496	231.3202481548577	231.80458068847656	2219500
2020/11/10	232.38209036515704	239.28396441554793	232.38209036515704	236.5548858642578	1852800
2020/11/11	236.54561060493822	236.83435119339717	229.09418189643452	232.25172424316406	1659000
2020/11/12	233.64886908944572	234.90628916708886	229.94177304283292	231.00360107421875	1275700
2020/11/13	233.6209413454241	235.2695598266865	232.0002503742539	234.5244140625	976700
2020/11/16	237.51428236756567	242.48810745791675	236.21959724002176	241.33314514160156	1927500
2020/11/17	238.91138526360575	241.91058585693398	236.1171000558443	240.50411987304688	1411100
2020/11/18	240.71840980494633	242.73029899316793	239.61000749627408	239.68450927734375	1618400
2020/11/19	239.6472521114331	241.73364290235526	237.51427283949835	238.06381225585938	1700400
2020/11/20	239.04178215274655	241.85468549869884	237.97994020414768	240.83010864257812	1614900
2020/11/23	242.82340059201422	244.7421408642308	242.32042128596592	243.20526123046875	2094900
2020/11/24	245.57115387440749	246.05551495645793	242.18076842478513	243.57791137695312	2345300
2020/11/25	244.97502219594065	247.63889409801553	237.05786562633605	238.84620666503906	3037900
2020/11/27	240.8860738577736	244.22060435579417	240.4483012535624	243.9877471923828	1072200
2020/11/30	244.9097901837055	246.11134080034248	240.41097501266302	243.6802978515625	2342200
2020/12/01	245.1706139657916	247.15456124353443	237.62603733667567	237.63536071777344	2086400
2020/12/02	237.63539641843857	242.58128028418363	236.94613409979974	241.24002075195312	2773200
