Date	Open	High	Low	Close	Volume	Date
2018/06/18 	39.84881591796875	39.84881591796875	39.84881591796875	39.84881591796875	50	2018/06/18 
2018/06/19 	39.84881591796875	39.84881591796875	39.84881591796875	39.84881591796875	0	2018/06/19 
2018/06/20 	39.67164993286133	39.71836235348268	39.67164993286133	39.67164993286133	250	2018/06/20 
2018/06/21 	39.33338928222656	39.33338928222656	39.33338928222656	39.33338928222656	197500	2018/06/21 
2018/06/22 	39.33338928222656	39.33338928222656	39.33338928222656	39.33338928222656	0	2018/06/22 
2018/06/25 	39.402645111083984	39.402645111083984	39.402645111083984	39.402645111083984	200	2018/06/25 
2018/06/26 	39.23674774169922	39.23674774169922	39.23674774169922	39.23674774169922	150	2018/06/26 
2018/06/27 	39.23674774169922	39.23674774169922	39.23674774169922	39.23674774169922	0	2018/06/27 
2018/06/28 	38.85018539428711	38.85018539428711	38.85018539428711	38.85018539428711	0	2018/06/28 
2018/06/29 	39.57499313354492	39.57499313354492	39.57499313354492	39.57499313354492	200	2018/06/29 
2018/07/02 	39.07567596435547	39.07567596435547	39.07567596435547	39.07567596435547	150	2018/07/02 
2018/07/03 	39.07567596435547	39.07567596435547	39.07567596435547	39.07567596435547	0	2018/07/03 
2018/07/05 	39.07567596435547	39.07567596435547	39.07567596435547	39.07567596435547	0	2018/07/05 
2018/07/06 	39.07567596435547	39.07567596435547	39.07567596435547	39.07567596435547	0	2018/07/06 
2018/07/09 	39.07567596435547	39.07567596435547	39.07567596435547	39.07567596435547	0	2018/07/09 
2018/07/10 	40.41255806018933	40.52530683316961	40.41255806018933	40.460880279541016	1218300	2018/07/10 
2018/07/11 	39.80048861766659	39.8649182430057	39.494457113826705	39.55888366699219	1415050	2018/07/11 
2018/07/12 	39.816603612181744	40.05821168107503	39.816603612181744	39.99378204345703	303600	2018/07/12 
2018/07/13 	39.848813183795066	40.17095518511775	39.81659836922803	40.04209899902344	702650	2018/07/13 
2018/07/16 	39.9615643720366	40.090420565900125	39.94545696378191	40.0340461730957	977150	2018/07/16 
2018/07/17 	39.83271246834115	40.09042488382503	39.784393310546875	39.784393310546875	459650	2018/07/17 
2018/07/18 	39.99378264169169	40.10653143703549	39.9293560752842	40.05821228027344	1356400	2018/07/18 
2018/07/19 	39.73605715840237	39.977662079246485	39.68773494536424	39.80048370361328	643400	2018/07/19 
2018/07/20 	39.945447130852976	40.219266859431556	39.945447130852976	40.13873291015625	82200	2018/07/20 
2018/07/23 	40.026002878281616	40.15485910071084	40.026002878281616	40.106536865234375	29800	2018/07/23 
2018/07/24 	40.25149420346993	40.50920660801776	40.20317197555189	40.33203125	66400	2018/07/24 
2018/07/25 	40.22411660029773	40.654174955122826	40.07432044125985	40.58974838256836	67350	2018/07/25 
2018/07/26 	40.380347903774194	40.50759427888557	40.31592134271621	40.3481330871582	41300	2018/07/26 
2018/07/27 	40.5092085269116	40.59618792684939	40.34813749839583	40.412567138671875	37000	2018/07/27 
2018/07/30 	40.62194455321635	40.67026676823033	40.476980980347804	40.557518005371094	31000	2018/07/30 
2018/07/31 	40.831349423539706	40.831349423539706	40.557529604497006	40.654170989990234	27100	2018/07/31 
2018/08/01 	40.476989281448176	40.476989281448176	40.235384301176225	40.3481330871582	29350	2018/08/01 
2018/08/02 	39.848814931452566	40.02599334716797	39.80049270748274	40.02599334716797	55150	2018/08/02 
2018/08/03 	39.89713322211346	40.090415954589844	39.84881100290754	40.090415954589844	28400	2018/08/03 
2018/08/06 	39.76828224897729	39.94545759824502	39.69418755539406	39.88103103637695	28200	2018/08/06 
2018/08/07 	40.29981773582637	40.29981773582637	40.13874670972683	40.187068939208984	25200	2018/08/07 
2018/08/08 	40.09041069728712	40.187055123025374	39.977661939432394	40.13873291015625	31050	2018/08/08 
2018/08/09 	40.15485306532781	40.17096047473231	39.913248068608745	39.99378204345703	106650	2018/08/09 
2018/08/10 	39.18842680727202	39.23674903154091	39.00158640334545	39.0917854309082	32250	2018/08/10 
2018/08/13 	39.05956218891653	39.12882126380501	38.898491214939945	38.93070602416992	59250	2018/08/13 
2018/08/14 	38.99514166974166	38.99514166974166	38.84051607926875	38.88239288330078	2929800	2018/08/14 
2018/08/15 	38.270320278156646	38.33474682862221	38.05448472892398	38.20589065551758	5314600	2018/08/15 
2018/08/16 	38.415285132996374	38.689104893961115	38.415285132996374	38.495819091796875	5661950	2018/08/16 
2018/08/17 	38.38307679299127	38.86628677162323	38.38307679299127	38.737430572509766	4953950	2018/08/17 
2018/08/20 	39.01124028463321	39.07566990360443	38.94681373783532	38.962921142578125	241450	2018/08/20 
2018/08/21 	39.494464417666414	39.558890982746505	39.28507116876416	39.36560821533203	303900	2018/08/21 
2018/08/22 	39.639426281453986	39.65553369005732	39.52667749340471	39.542781829833984	61850	2018/08/22 
2018/08/23 	39.381728712197614	39.54279671451195	39.252872467041016	39.252872467041016	51500	2018/08/23 
2018/08/24 	39.47835236833101	39.70384992786916	39.47835236833101	39.63942337036133	59400	2018/08/24 
2018/08/27 	39.993788195641464	40.20317840576172	39.86493197275792	40.20317840576172	84850	2018/08/27 
2018/08/28 	40.267603782039416	40.2756559510391	40.02599877378205	40.074317932128906	56950	2018/08/28 
2018/08/29 	40.09042288434552	40.2998161315918	39.961566683030185	40.2998161315918	88800	2018/08/29 
2018/08/30 	39.97767241526608	39.97767241526608	39.78438965748782	39.88103103637695	64650	2018/08/30 
2018/08/31 	39.655535596216154	39.655535596216154	39.23675216892164	39.462249755859375	57250	2018/08/31 
2018/09/04 	39.011253805440106	39.14011001586914	38.81797102588374	39.14011001586914	46900	2018/09/04 
2018/09/05 	38.96293038871482	39.01124954223633	38.68911058745473	39.01124954223633	71550	2018/09/05 
2018/09/06 	38.89850026830896	38.89850026830896	38.51193168409785	38.7213249206543	87900	2018/09/06 
2018/09/07 	38.41529053102772	38.47971709268648	38.125363323128234	38.38307571411133	75850	2018/09/07 
2018/09/10 	38.74548449711311	38.80185889029969	38.65689528719877	38.7213249206543	53550	2018/09/10 
2018/09/11 	38.57636131755338	38.7213249206543	38.415290306088586	38.7213249206543	75750	2018/09/11 
2018/09/12 	38.70521843416564	38.97903823852539	38.70521843416564	38.97903823852539	86950	2018/09/12 
2018/09/13 	39.18844280837511	39.268976809532276	38.9951569045526	39.252872467041016	64650	2018/09/13 
2018/09/14 	39.05957603641639	39.17232483652	38.93071982598735	39.14011001586914	55450	2018/09/14 
2018/09/17 	39.365605085280244	39.365605085280244	39.156211853027344	39.156211853027344	53500	2018/09/17 
2018/09/18 	39.22869253309042	39.3978157043457	39.22869253309042	39.3978157043457	53500	2018/09/18 
2018/09/19 	39.36561188106892	39.48641285390844	39.33339705944192	39.43003845214844	444050	2018/09/19 
2018/09/20 	39.80049520994252	40.203171218487505	39.80049520994252	40.17095947265625	45800	2018/09/20 
2018/09/21 	40.058204823697054	40.187061004700546	40.058204823697054	40.15484619140625	44800	2018/09/21 
2018/09/24 	40.15484716745868	40.20316631640094	39.89713479918743	39.97766876220703	92500	2018/09/24 
2018/09/25 	40.27444153356233	40.30670053592508	40.12927909931772	40.20992660522461	41350	2018/09/25 
2018/09/26 	40.03250996273959	40.403479305173605	40.03250996273959	40.1292839050293	53450	2018/09/26 
2018/09/27 	40.00024888330576	40.27444426923855	39.95186345286279	40.04863739013672	84500	2018/09/27 
2018/09/28 	39.46798910071892	39.77444350275171	39.46798910071892	39.61315155029297	52850	2018/09/28 
2018/10/01 	39.677674349105054	39.77444830170122	39.53251188201656	39.59702682495117	51300	2018/10/01 
2018/10/02 	39.17765750149961	39.38733483390104	39.17765750149961	39.35507583618164	40700	2018/10/02 
2018/10/03 	39.467987060546875	39.597020000566296	39.403472128731146	39.467987060546875	68500	2018/10/03 
2018/10/04 	39.09702194191423	39.22605489579296	38.8228265303734	38.93572998046875	108450	2018/10/04 
2018/10/05 	38.726053217247596	38.806697661094766	38.532502245070724	38.7583122253418	104800	2018/10/05 
2018/10/08 	38.11314777433849	38.35508728027344	38.06476233426239	38.35508728027344	63900	2018/10/08 
2018/10/09 	37.93572845728884	38.3712158658652	37.93572845728884	38.306697845458984	61600	2018/10/09 
2018/10/10 	38.080880691318136	38.16152511876152	37.500230969285134	37.580875396728516	69050	2018/10/10 
2018/10/11 	37.50023415148259	37.5808785857693	36.9357138823117	37.12926483154297	68500	2018/10/11 
2018/10/12 	37.35507956546768	37.45185352224358	36.838947694144736	37.17765808105469	68050	2018/10/12 
2018/10/15 	37.113133407721804	37.33894027314288	37.08087440512227	37.161521911621094	81600	2018/10/15 
2018/10/16 	37.62926496430374	37.87120132987075	37.62926496430374	37.80668640136719	145400	2018/10/16 
2018/10/17 	37.597009335565026	37.62926834090542	37.32281394294785	37.40346145629883	351900	2018/10/17 
2018/10/18 	37.25829842803169	37.38733137099436	36.709907651343315	36.8873291015625	80400	2018/10/18 
2018/10/19 	36.91959479845177	37.284113035677755	36.91959479845177	37.14540481567383	111200	2018/10/19 
2018/10/22 	37.113139037492566	37.113139037492566	36.790555115339465	36.951847076416016	85700	2018/10/22 
2018/10/23 	36.338940113358426	36.774424394548056	36.177648157619814	36.677650451660156	134100	2018/10/23 
2018/10/24 	36.371201705122296	36.45184923373969	35.621196609118066	35.661521911621094	77750	2018/10/24 
2018/10/25 	35.96796621554323	36.24216160612506	35.80667734281466	36.113128662109375	99800	2018/10/25 
2018/10/26 	35.661510965380835	36.1131246814616	35.46796003249786	36.000221252441406	109250	2018/10/26 
2018/10/29 	36.35506411666225	36.45183804490988	35.62925196383572	36.000221252441406	207300	2018/10/29 
2018/10/30 	35.88731999397644	36.32280731201172	35.88731999397644	36.32280731201172	107000	2018/10/30 
2018/10/31 	36.467973875178416	36.6776512688385	36.467973875178416	36.54861831665039	112450	2018/10/31 
2018/11/01 	36.90346529176527	37.14540481567383	36.87120935478113	37.14540481567383	80300	2018/11/01 
2018/11/02 	37.25829397147913	37.40345639949742	36.893775874300744	37.06474304199219	314950	2018/11/02 
2018/11/05 	37.03248781873335	37.177650261559805	36.95184338444664	37.12926483154297	100600	2018/11/05 
2018/11/06 	36.88732673323669	37.20990753173828	36.88732673323669	37.20990753173828	76000	2018/11/06 
2018/11/07 	37.48410826225524	37.70991516113281	37.435719751186504	37.70991516113281	94500	2018/11/07 
2018/11/08 	37.451849638546946	37.59701209685199	37.14539829447035	37.24217224121094	59200	2018/11/08 
2018/11/09 	37.080878248493285	37.1131372544364	36.88733036561082	37.097007751464844	341850	2018/11/09 
2018/11/12 	36.613138908698396	36.677653851140526	36.32281397673766	36.33894348144531	46000	2018/11/12 
2018/11/13 	36.451842451337804	36.80668228206523	36.451842451337804	36.580875396728516	57200	2018/11/13 
2018/11/14 	36.919586847073994	36.919586847073994	36.435714056246326	36.677650451660156	199750	2018/11/14 
2018/11/15 	36.22603077321811	36.69377710084009	36.096997833941	36.66151809692383	361400	2018/11/15 
2018/11/16 	36.33894202359635	36.66152287564259	36.33894202359635	36.64539337158203	583450	2018/11/16 
2018/11/19 	36.564741779888735	36.661515708946126	36.22602841360624	36.29054641723633	508400	2018/11/19 
2018/11/20 	35.758295869573324	35.967973291201254	35.61313339445066	35.661521911621094	444350	2018/11/20 
2018/11/21 	36.12924955278425	36.29054146345485	36.064734634348405	36.19376754760742	361400	2018/11/21 
2018/11/23 	35.75828963909252	35.98409652709961	35.75828963909252	35.98409652709961	171550	2018/11/23 
2018/11/26 	36.20989948534359	36.500221252441406	36.20989948534359	36.500221252441406	228350	2018/11/26 
2018/11/27 	36.032474682967376	36.25828150609553	36.032474682967376	36.209896087646484	490850	2018/11/27 
2018/11/28 	36.17765675720181	36.77443313598633	36.0647532842636	36.77443313598633	281350	2018/11/28 
2018/11/29 	36.467973875178416	36.6776512688385	36.435714868034324	36.54861831665039	1045800	2018/11/29 
2018/11/30 	36.33087540748741	36.48410415649414	36.21313279765095	36.48410415649414	969550	2018/11/30 
2018/12/03 	36.70990845823263	36.822811901258106	36.629260944365804	36.758296966552734	1280350	2018/12/03 
2018/12/04 	36.50022714657496	36.74216660613998	35.887321437434004	35.951839447021484	367900	2018/12/04 
2018/12/06 	35.12925461384942	35.476031237548405	34.830863422785924	35.40345001220703	1017850	2018/12/06 
2018/12/07 	35.338930956495474	35.645385351818184	35.00022063249778	35.17763900756836	468950	2018/12/07 
2018/12/10 	34.90344794357984	35.048610407968276	34.50021955947605	34.82280349731445	367950	2018/12/10 
2018/12/11 	35.09699136771185	35.242153800857295	34.74215157357174	35.00021743774414	759200	2018/12/11 
2018/12/12 	35.25829072212159	35.726034045726536	35.25829072212159	35.58087158203125	863250	2018/12/12 
2018/12/13 	35.4357033406626	35.677642791632934	35.4357033406626	35.5244140625	746700	2018/12/13 
2018/12/14 	35.01635921433186	35.22603974364269	34.98410327445944	35.0244255065918	1110450	2018/12/14 
2018/12/17 	34.87118610573152	34.96796004013973	34.56473172431964	34.74215316772461	1176550	2018/12/17 
2018/12/18 	35.048616071955195	35.048616071955195	34.61312860841348	34.67764663696289	1111400	2018/12/18 
2018/12/19 	34.855062225005135	35.108288983678214	34.3228008853404	34.59699630737305	1671300	2018/12/19 
2018/12/20 	34.484085892279815	34.629248339145306	34.24214950630001	34.35505294799805	6880700	2018/12/20 
2018/12/21 	34.19376071480516	34.43569707701051	33.85504734660746	34.064727783203125	4611300	2018/12/21 
2018/12/24 	33.74107243519671	34.17800791895032	33.417415835390024	33.611610412597656	1564700	2018/12/24 
2018/12/26 	33.32032459483058	34.43693661984393	33.32032459483058	34.420753479003906	2119400	2018/12/26 
2018/12/27 	33.643971448290465	34.30746459656802	33.44977690133765	34.16181945800781	3366250	2018/12/27 
2018/12/28 	34.663500384863724	34.663500384863724	34.37220997284166	34.48548889160156	2798500	2018/12/28 
2018/12/31 	34.45312352366873	34.792960258570744	34.45312352366873	34.566402435302734	3211700	2018/12/31 
2019/01/02 	33.99999070697332	34.436926116532426	33.99999070697332	34.35601043701172	322800	2019/01/02 
2019/01/03 	34.32365327908215	34.33983641928336	34.08091234930074	34.09709548950195	136100	2019/01/03 
2019/01/04 	34.53402889423529	35.22988844706053	34.53402889423529	35.132789611816406	105900	2019/01/04 
2019/01/07 	34.98714944658845	35.34316926877608	34.98714944658845	35.11661148071289	388750	2019/01/07 
2019/01/08 	35.45645813831928	35.634469642804994	35.343179212417176	35.375545501708984	138850	2019/01/08 
2019/01/09 	35.66682738873321	35.925751467808496	35.66682738873321	35.812469482421875	193250	2019/01/09 
2019/01/10 	35.63445516115219	36.039024353027344	35.63445516115219	36.039024353027344	162500	2019/01/10 
2019/01/11 	35.650647354698116	35.8610220297977	35.650647354698116	35.78010940551758	155800	2019/01/11 
2019/01/14 	35.3755347271709	35.666825068838676	35.3755347271709	35.55354309082031	94100	2019/01/14 
2019/01/15 	35.39172568277222	35.683013002149394	35.39172568277222	35.60210037231445	145300	2019/01/15 
2019/01/16 	35.53737442912963	35.7315690982297	35.53737442912963	35.666839599609375	176350	2019/01/16 
2019/01/17 	35.37554107246066	35.925755575054055	35.37554107246066	35.71537780761719	245400	2019/01/17 
2019/01/18 	36.1037599561023	36.33032084096657	36.1037599561023	36.29795455932617	169150	2019/01/18 
2019/01/22 	35.76392364501953	36.03903086869732	35.747740504024534	35.76392364501953	285800	2019/01/22 
2019/01/23 	35.97430561694873	36.20086655031145	35.8933929821458	36.00667190551758	206000	2019/01/23 
2019/01/24 	35.909568288385636	36.119942944925924	35.87720200688144	35.95811462402344	321800	2019/01/24 
2019/01/25 	36.23321009073439	36.44358776565371	36.23321009073439	36.34648895263672	189500	2019/01/25 
2019/01/28 	35.99048132421804	36.26558854696714	35.99048132421804	36.20085906982422	337500	2019/01/28 
2019/01/29 	36.34649419795623	36.556871903236065	36.34649419795623	36.37886047363281	206850	2019/01/29 
2019/01/30 	36.443594421039336	36.86434676109892	36.41446600646176	36.702518463134766	191700	2019/01/30 
2019/01/31 	36.54069016517061	36.78343106880782	36.54069016517061	36.702518463134766	258500	2019/01/31 
2019/02/01 	36.605423652492156	36.88862086618781	36.605423652492156	36.78343200683594	170950	2019/02/01 
2019/02/04 	36.63778589149973	36.880529881637045	36.62969586558358	36.84816360473633	178900	2019/02/04 
2019/02/05 	37.00999636346589	37.22037101544105	37.00999636346589	37.17182159423828	135750	2019/02/05 
2019/02/06 	37.05854296421917	37.194477640621166	37.02617668318486	37.07472610473633	148750	2019/02/06 
2019/02/07 	36.67015483317116	36.8481662824429	36.47596333089134	36.57305908203125	117650	2019/02/07 
2019/02/08 	36.233220769533446	36.459781646728516	36.18467443533467	36.459781646728516	157550	2019/02/08 
2019/02/11 	36.38695407611864	36.44359351600682	36.28176522206147	36.33031463623047	162100	2019/02/11 
2019/02/12 	36.52451342940744	36.73489117962518	36.52451342940744	36.71870803833008	181700	2019/02/12 
2019/02/13 	36.71869993106812	36.91289141049589	36.62160110473633	36.62160110473633	361700	2019/02/13 
2019/02/14 	36.62160419581816	36.88862136084157	36.62160419581816	36.734886169433594	436150	2019/02/14 
2019/02/15 	37.25273275268674	37.3012790813501	37.090904455033424	37.285099029541016	172600	2019/02/15 
