Price	Close	High	Low	Open	Volume	Date
Ticker	EFUT	EFUT	EFUT	EFUT	EFUT	
Date						
2023/10/02 	15.822983741760254	17.12118438745458	15.521952228059934	17.12118438745458	29417	2023/10/02 
2023/10/03 	15.551773071289062	15.700690113969547	15.528160223747944	15.700690113969547	22291	2023/10/03 
2023/10/04 	15.497210502624512	15.625432212006393	15.362028744954863	15.521951958113055	8473	2023/10/04 
2023/10/05 	15.21640396118164	15.512544231845776	15.145662311513039	15.493729314318637	4208	2023/10/05 
2023/10/06 	15.53841495513916	15.568987851702909	15.32440109061418	15.390251510468019	4599	2023/10/06 
2023/10/09 	14.881224632263184	15.013960773000688	14.675300327466413	15.013960773000688	8188	2023/10/09 
2023/10/10 	14.703521728515625	14.948110275335342	14.675300249157859	14.84463002244911	2303	2023/10/10 
2023/10/11 	14.694114685058594	14.844630442081037	14.543598928036149	14.797594043725354	10729	2023/10/11 
2023/10/12 	14.378313064575195	14.5435985096874	14.327231442332959	14.5435985096874	3016	2023/10/12 
2023/10/13 	14.516130447387695	14.57182070444562	14.477748802966394	14.57182070444562	1426	2023/10/13 
2023/10/16 	14.948016166687012	15.343213771738446	14.816408633825654	15.343213771738446	1940	2023/10/16 
2023/10/17 	14.70568561553955	14.891666393268109	14.698817973230891	14.891666393268109	9945	2023/10/17 
2023/10/18 	14.711706161499023	14.81640922738334	14.711706161499023	14.81640922738334	5990	2023/10/18 
2023/10/19 	14.761000633239746	14.761000633239746	14.647078508786457	14.647078508786457	645	2023/10/19 
2023/10/20 	15.150930404663086	15.220920247394071	15.117439994875769	15.192697870991998	7828	2023/10/20 
2023/10/23 	16.086387634277344	16.105202552948228	15.766541194029946	15.766541194029946	12720	2023/10/23 
2023/10/24 	16.521190643310547	17.205850211978223	16.509712573980458	17.205850211978223	5278	2023/10/24 
2023/10/25 	16.63736915588379	16.68845078119103	16.490804419447784	16.556749938254804	19589	2023/10/25 
2023/10/26 	16.68694496154785	18.522863638326392	16.4533643714751	16.838966128347007	10270	2023/10/26 
2023/10/27 	16.541696548461914	16.867187803628067	16.321567754953783	16.867187803628067	2111	2023/10/27 
2023/10/30 	16.74489402770996	16.933039630205805	16.716673443338195	16.848374288511618	3010	2023/10/30 
2023/10/31 	16.819398880004883	16.867187981576816	16.627397363450566	16.867187981576816	1430	2023/10/31 
2023/11/01 	17.03727149963379	17.149405617115338	16.735488167313775	16.780641460640012	16517	2023/11/01 
2023/11/02 	16.81958770751953	16.980074330649646	16.726080111868637	16.980074330649646	18454	2023/11/02 
2023/11/03 	16.87019920349121	16.87019920349121	16.691272668873733	16.70726516990708	1703	2023/11/03 
2023/11/06 	17.428518295288086	17.619768018406425	17.41280929121726	17.58166987066961	6403	2023/11/06 
2023/11/07 	17.506881713867188	17.53510229761175	17.121184852183323	17.412808914710034	35732	2023/11/07 
2023/11/08 	17.439619064331055	17.525694715009653	17.393993873689528	17.525694715009653	890	2023/11/08 
2023/11/09 	18.491065979003906	18.654563411258383	17.770282037750572	17.770282037750572	47674	2023/11/09 
2023/11/10 	18.916555404663086	19.002632846560058	18.758044296913678	18.776857420510073	22290	2023/11/10 
2023/11/13 	18.879398345947266	19.06848415263651	18.668675203253148	18.833303050983737	27942	2023/11/13 
2023/11/14 	18.01487159729004	18.59812150493985	17.873763298527955	18.59812150493985	23728	2023/11/14 
2023/11/15 	18.5361270904541	18.55108428668767	18.238858198180036	18.2594602287887	20885	2023/11/15 
2023/11/16 	17.77968978881836	18.409034965112202	17.77968978881836	18.409034965112202	39364	2023/11/16 
2023/11/17 	17.735946655273438	17.75146905183793	17.495685937763863	17.732654134443955	2345	2023/11/17 
2023/11/20 	18.377708435058594	18.540735765911926	18.2876817640823	18.351933469367708	8046	2023/11/20 
2023/11/21 	18.077524185180664	18.099536526649302	17.863415228319756	17.863415228319756	7231	2023/11/21 
2023/11/22 	18.739229202270508	18.78626470225182	18.250522211391214	18.250522211391214	12964	2023/11/22 
2023/11/24 	18.928974151611328	19.133393951169413	18.928974151611328	19.019282529986775	8001	2023/11/24 
2023/11/27 	17.979877471923828	18.259460051103645	17.979877471923828	18.259460051103645	4957	2023/11/27 
2023/11/28 	18.578458786010742	18.654563565880956	18.231236895722297	18.231236895722297	5650	2023/11/28 
2023/11/29 	18.21421241760254	18.39868869701538	18.21421241760254	18.39868869701538	6221	2023/11/29 
2023/11/30 	18.333683013916016	18.333683013916016	18.232180062780834	18.315903400290445	5633	2023/11/30 
2023/12/01 	18.758045196533203	18.767452655927237	18.532271553944636	18.711007899563036	2911	2023/12/01 
2023/12/04 	19.68315315246582	19.774026730624485	19.529438178582897	19.736396894484542	38020	2023/12/04 
2023/12/05 	19.93564224243164	20.187944447934857	19.51626837079972	19.54195003455559	21693	2023/12/05 
2023/12/06 	19.853139877319336	20.11268561672292	19.802341753364058	20.11268561672292	7010	2023/12/06 
2023/12/07 	20.51729393005371	20.57364358907394	19.895380659427275	19.896320867079773	18812	2023/12/07 
2023/12/08 	20.6865291595459	20.714751537242957	20.54071623287851	20.714751537242957	11675	2023/12/08 
2023/12/11 	19.372337341308594	19.604696016703215	19.116459121229667	19.604696016703215	18946	2023/12/11 
2023/12/12 	19.287954330444336	19.529438769222704	19.17196249223928	19.529438769222704	12727	2023/12/12 
2023/12/13 	19.850601196289062	19.850601196289062	19.30366413549776	19.30366413549776	4568	2023/12/13 
2023/12/14 	20.05304527282715	20.206758447606312	19.933949321293706	19.999799738186773	9544	2023/12/14 
2023/12/15 	19.748815536499023	19.748815536499023	19.610811357565687	19.708176676375754	28819	2023/12/15 
2023/12/18 	19.266035079956055	19.331885500181325	19.02154162053546	19.14374169872189	7303	2023/12/18 
2023/12/19 	19.129629135131836	19.397737230381164	18.909500336690677	19.397737230381164	23912	2023/12/19 
2023/12/20 	19.249479293823242	19.84928511711768	19.15314927929913	19.84928511711768	15944	2023/12/20 
2023/12/21 	19.6611385345459	19.6611385345459	19.520030241058755	19.628120022831563	2718	2023/12/21 
2023/12/22 	20.197540283203125	20.432532978869357	20.16913129963869	20.17703335001561	9527	2023/12/22 
2023/12/26 	19.468290328979492	19.755211545657474	19.284849365998962	19.717581710025918	9812	2023/12/26 
2023/12/27 	20.46367073059082	20.6478652968439	20.321057025450084	20.34786729673431	40822	2023/12/27 
2023/12/28 	20.44683265686035	20.61127029949558	20.38455646393566	20.536012423506172	6077	2023/12/28 
2023/12/29 	20.037805557250977	20.601393644599288	20.0101483808065	20.601393644599288	15637	2023/12/29 
2024/01/02 	20.45990753173828	20.733565356691205	20.413718936902736	20.733565356691205	32018	2024/01/02 
2024/01/03 	19.379392623901367	19.538845735911238	19.171962008858515	19.369515061008343	59397	2024/01/03 
2024/01/04 	19.76443099975586	19.88691277980981	19.472053343402237	19.623511102274435	3978	2024/01/04 
2024/01/05 	19.558130264282227	19.708175913422963	19.388422792898066	19.388422792898066	69957	2024/01/05 
2024/01/08 	20.242130279541016	20.319647169245822	19.633105401730614	19.72698979914079	12405	2024/01/08 
2024/01/09 	19.5012149810791	19.839876314934017	19.5012149810791	19.839876314934017	18929	2024/01/09 
2024/01/10 	21.147483825683594	21.279186460208013	20.441940534214076	20.52660587273357	62757	2024/01/10 
2024/01/11 	21.99225425720215	22.652642439878075	21.721418845009094	22.323388556141584	57397	2024/01/11 
2024/01/12 	21.692445755004883	22.765531300159648	21.692445755004883	22.690273419592568	63690	2024/01/12 
2024/01/16 	21.83402442932129	21.862433411505748	21.213428212869246	21.542586992871428	68386	2024/01/16 
2024/01/17 	21.523773193359375	21.77776920857661	21.354444310837255	21.77776920857661	28516	2024/01/17 
2024/01/18 	20.790102005004883	21.5416472641735	20.648805309571607	21.43816701046511	18198	2024/01/18 
2024/01/19 	21.1192626953125	21.202515925936158	20.592455759439588	20.83704430946144	26752	2024/01/19 
2024/01/22 	20.04693031311035	20.470161887186062	19.94288486024327	20.470161887186062	37066	2024/01/22 
2024/01/23 	19.096704483032227	19.303664998085047	18.86161848183836	19.040261521785723	17001	2024/01/23 
2024/01/24 	19.11551856994629	19.388234396299907	19.11551856994629	19.304604365899976	11642	2024/01/24 
2024/01/25 	19.221351623535156	19.265094603706494	18.889745419366594	19.209591851106307	4958	2024/01/25 
2024/01/26 	19.553613662719727	19.679953159090143	19.481459908138923	19.481459908138923	5455	2024/01/26 
2024/01/29 	19.871484756469727	19.871484756469727	19.43536480135453	19.472711138661236	7118	2024/01/29 
2024/01/30 	20.44184684753418	20.4880354437972	19.952763047045416	20.018615260216464	11615	2024/01/30 
2024/01/31 	19.755399703979492	20.169130519032016	19.755399703979492	20.04683534901723	9545	2024/01/31 
2024/02/01 	19.796899795532227	19.90999984741211	19.610000610351562	19.610000610351562	19691	2024/02/01 
2024/02/02 	19.800100326538086	19.960100173950195	19.709999084472656	19.739999771118164	16599	2024/02/02 
2024/02/05 	19.721399307250977	19.96500015258789	19.610000610351562	19.96500015258789	19212	2024/02/05 
2024/02/06 	20.373699188232422	20.469999313354492	20.030000686645508	20.079999923706055	12360	2024/02/06 
2024/02/07 	20.829999923706055	20.860000610351562	20.271499633789062	20.34000015258789	16209	2024/02/07 
2024/02/08 	20.72570037841797	21.05500030517578	20.649999618530273	20.75	36081	2024/02/08 
2024/02/09 	21.1643009185791	21.36989974975586	21.110000610351562	21.1200008392334	10248	2024/02/09 
2024/02/12 	22.21269989013672	22.21269989013672	21.139999389648438	21.209999084472656	56956	2024/02/12 
2024/02/13 	22.1018009185791	22.229000091552734	21.950000762939453	22.209999084472656	16941	2024/02/13 
2024/02/14 	23.010000228881836	23.1299991607666	22.905000686645508	23.09000015258789	50347	2024/02/14 
2024/02/15 	23.545700073242188	23.729999542236328	23.41010093688965	23.600000381469727	33107	2024/02/15 
2024/02/16 	23.209999084472656	23.520000457763672	23.04010009765625	23.520000457763672	33108	2024/02/16 
2024/02/20 	24.540000915527344	24.540000915527344	23.940000534057617	24.31999969482422	40206	2024/02/20 
2024/02/21 	23.850000381469727	24.100000381469727	23.739999771118164	23.739999771118164	11794	2024/02/21 
2024/02/22 	24.6200008392334	24.84000015258789	24.18000030517578	24.18000030517578	26571	2024/02/22 
2024/02/23 	24.299999237060547	24.30900001525879	24.06999969482422	24.290000915527344	13665	2024/02/23 
2024/02/26 	25.829999923706055	25.958999633789062	25.079999923706055	25.079999923706055	69609	2024/02/26 
2024/02/27 	26.280000686645508	26.450000762939453	25.980100631713867	26.399999618530273	42108	2024/02/27 
2024/02/28 	26.600000381469727	27.875	25.799999237060547	26.834999084472656	81280	2024/02/28 
2024/02/29 	27.360000610351562	27.959999084472656	27.0	27.959999084472656	37600	2024/02/29 
2024/03/01 	27.690000534057617	27.8700008392334	27.2450008392334	27.8700008392334	26999	2024/03/01 
