Open	High	Low	Close	Volume	Date
ITB	ITB	ITB	ITB	ITB	
42.86060425215558	44.165287017822266	42.86060425215558	44.165287017822266	39900	2006/05/05 
43.76861782830027	43.90084728034585	43.31021499633789	43.31021499633789	15500	2006/05/08 
43.3719103409068	43.3719103409068	42.86061385667962	42.9399528503418	6400	2006/05/09 
43.39835359273818	43.46006132248859	43.11626015307371	43.23086166381836	12800	2006/05/10 
42.860610102996006	42.913503881744816	42.02314376831055	42.02314376831055	12900	2006/05/11 
41.62645058921656	41.62645058921656	41.282649447680214	41.414878845214844	3100	2006/05/12 
41.49422756777841	41.49422756777841	40.33940505981445	40.33940505981445	8700	2006/05/15 
40.76252251001088	40.76252251001088	40.39227294921875	40.39227294921875	1400	2006/05/16 
39.89862719785258	39.89862719785258	39.325626373291016	39.325626373291016	2500	2006/05/17 
40.02204259557826	40.63030588854966	39.66061019897461	39.66061019897461	76200	2006/05/18 
39.10524273885797	39.352073669433594	39.10524273885797	39.352073669433594	300	2006/05/19 
38.787900310992875	38.787900310992875	38.55870056152344	38.55870056152344	1100	2006/05/22 
39.634167540362725	39.634167540362725	38.45289993286133	38.45289993286133	44800	2006/05/23 
39.501930236816406	39.501930236816406	39.501930236816406	39.501930236816406	100	2006/05/24 
39.10522876398204	39.10522876398204	38.981813342798695	38.99062728881836	1000	2006/05/25 
39.2374707176458	39.2374707176458	39.22865676879883	39.22865676879883	300	2006/05/26 
38.58513894820328	38.58513894820328	38.329490661621094	38.329490661621094	32500	2006/05/30 
38.00331301163759	38.00331301163759	37.66832578519639	37.67714309692383	12800	2006/05/31 
37.48320929373497	38.241336822509766	37.48320929373497	38.241336822509766	900	2006/06/01 
38.638022237548995	38.638022237548995	37.78292465209961	37.78292465209961	11500	2006/06/02 
37.03361013485735	37.03361013485735	36.002206712377124	36.01102066040039	24200	2006/06/05 
35.535009106331906	35.535009106331906	34.20387693482363	34.7239875793457	35100	2006/06/06 
34.741603599219424	35.21763754550472	34.556480407714844	34.556480407714844	18700	2006/06/07 
33.789537656741764	34.538847703114314	33.498626914123896	34.43306350708008	39300	2006/06/08 
34.81212615966797	34.87383388577039	34.732787174276446	34.81212615966797	5700	2006/06/09 
34.05400458939353	34.05400458939353	33.569156646728516	33.569156646728516	4800	2006/06/12 
33.41047453318954	33.80716611561581	32.89036413004996	33.101932525634766	25900	2006/06/13 
33.260617901682956	33.43692717909833	33.08430862426758	33.08430862426758	14300	2006/06/14 
33.304704502788496	34.962006833693174	33.304704502788496	34.900299072265625	11500	2006/06/15 
34.794500052537366	34.794500052537366	34.380173804939744	34.45069885253906	6100	2006/06/16 
34.644627751037305	34.644627751037305	33.666114807128906	33.666114807128906	5600	2006/06/19 
33.86006783525927	33.86006783525927	33.25180435180664	33.25180435180664	5600	2006/06/20 
33.763096042328705	34.39780807495117	33.763096042328705	34.39780807495117	4800	2006/06/21 
34.11104674285874	34.20810406247216	33.749289784378675	34.05810546875	4000	2006/06/22 
33.95221940270637	34.60514818764823	33.95221940270637	34.3139762878418	8100	2006/06/23 
34.37576430080073	35.44338864139252	34.37576430080073	34.9669303894043	46500	2006/06/26 
34.181621785709424	34.393380067932426	34.066917419433594	34.066917419433594	2100	2006/06/27 
33.652232464765255	34.05810546875	33.652232464765255	34.05810546875	1700	2006/06/28 
34.07575814590417	35.1080912822968	33.70517926391235	35.099266052246094	37300	2006/06/29 
35.125720754995854	35.125720754995854	34.737491607666016	34.737491607666016	4700	2006/06/30 
34.67574187411164	34.74633024299111	34.31398489820104	34.64927291870117	9100	2006/07/03 
34.22574671835478	34.22574671835478	33.88163689583922	34.0933952331543	35600	2006/07/05 
34.084556579589844	34.46396039335525	34.07573135647729	34.084556579589844	18500	2006/07/06 
34.10221854604364	34.69338085085037	33.89927871590621	33.908103942871094	18800	2006/07/07 
33.8728007710922	34.10220948952443	33.58163230949685	33.6875114440918	60700	2006/07/10 
33.29048892023201	33.29048892023201	32.84932155574575	33.11402130126953	20500	2006/07/11 
33.131656007610125	33.19341914626992	32.22285265375435	32.31108474731445	25000	2006/07/12 
31.93167212385336	32.35519211788227	31.61403465270996	31.61403465270996	20800	2006/07/13 
30.546406113627608	30.572878425842593	30.0170069910534	30.440526962280273	48400	2006/07/14 
30.387601304919166	30.431720725982885	29.946434020996094	29.946434020996094	25800	2006/07/17 
30.21995743167931	30.21995743167931	28.87880855197854	29.26703453063965	39800	2006/07/18 
29.708188728720025	30.78463745117187	29.708188728720025	30.784637451171875	99900	2006/07/19 
30.84641981755078	30.84641981755078	29.434685666158874	29.478801727294922	40300	2006/07/20 
29.152313948120984	29.672891103117315	28.6758528165982	29.487598419189453	108200	2006/07/21 
29.70819328381012	30.546411514282227	29.70819328381012	30.546411514282227	40200	2006/07/24 
30.290526627449356	31.543439241874516	30.26405431973599	30.987567901611328	53500	2006/07/25 
30.881705948201994	31.084642469103805	30.308187205685567	30.996410369873047	250000	2006/07/26 
31.111104535949718	31.269924972064334	30.06995320540891	30.184654235839844	14800	2006/07/27 
30.784645775586313	31.331692145125007	30.661119501739368	31.13758087158203	25300	2006/07/28 
30.678752078545955	30.996392841493797	30.64345791247688	30.916982650756836	8300	2006/07/31 
30.361121636515396	30.969931061898627	30.219948290085743	30.87287712097168	17300	2006/08/01 
31.04053336536174	31.419937535462353	30.793480739562114	31.119943618774414	23100	2006/08/02 
30.83757926131324	32.69047963272083	30.83757926131324	32.496368408203125	39900	2006/08/03 
