Date	Open	High	Low	Close	Volume
2020/01/02	53.1372120201866	53.78113863654851	53.11956978022848	53.666465759277344	18056000
2020/01/03	52.75790978164171	53.54297091567734	52.75790978164171	53.01371383666992	15293900
2020/01/06	52.56385814103691	53.101934755676304	52.33451572024509	52.86376953125	17755200
2020/01/07	52.73144706852624	52.749089308430015	51.946385899831135	51.98167037963867	21876100
2020/01/08	51.94639117725853	52.32569096144104	51.62001811816435	52.01696014404297	23133500
2020/01/09	52.087525276447536	52.493286737060295	51.89346734936646	52.308048248291016	18813300
2020/01/10	52.546212596485375	52.99608133599044	51.928747612507635	51.99049377441406	15200600
2020/01/13	52.19337767335911	52.731454286884656	52.11399263029501	52.56385803222656	16453300
2020/01/14	52.475644769589586	52.69616772844413	52.211014527033484	52.4227180480957	17051200
2020/01/15	52.30804738702624	52.61678156147184	51.82289752994139	51.99049377441406	18498800
2020/01/16	52.272764615513545	52.78437953367111	52.10516836555515	52.62560272216797	21365500
2020/01/17	52.9078696484167	52.925511889502815	52.255123552797684	52.57267379760742	21803400
2020/01/21	52.75791748635443	54.02812860462908	52.74027524465309	53.41066360473633	28358500
2020/01/22	53.84288423467451	55.439468237798536	53.78113807791906	55.3336181640625	29475100
2020/01/23	55.44829585668264	56.19807260522174	55.404191935870955	55.85405731201172	42778700
2020/01/24	58.72084819311684	61.12013885705264	58.62381756113223	60.39682388305664	84711000
2020/01/27	58.853171792163046	59.470633421287	57.865226455737705	57.944618225097656	30764000
2020/01/28	58.659115301906866	59.61177623324683	58.165145958172474	59.37360763549805	30915400
2020/01/29	59.6558589966131	60.0351586952061	58.36800592762479	58.5091438293457	18055800
2020/01/30	57.90050682380156	58.659106331283986	57.27422243596403	58.63264465332031	18522400
2020/01/31	58.04165382751503	58.20043064996657	56.16279364020054	56.39213943481445	25268400
2020/02/03	56.85964437819211	57.37125930715375	56.718513170446265	56.82435989379883	16646600
2020/02/04	58.01517604701541	58.270983482424306	57.26539934589361	57.741729736328125	20970800
2020/02/05	58.82671201436207	59.6294121581769	58.33273596526417	59.40006637573242	23401400
2020/02/06	59.65713908929345	59.74578132716633	59.18732237892564	59.47098159790039	17408000
2020/02/07	59.267093354440945	59.65712723916946	58.513624337734605	58.522483825683594	18134600
2020/02/10	58.114728168525744	58.85933774810406	58.00836020213481	58.85047149658203	22299300
2020/02/11	59.24050808257562	60.02056917752426	59.010032873375636	59.754642486572266	17975600
2020/02/12	59.923058294773575	60.35740994000648	59.66599110307333	59.79895782470703	15586600
2020/02/13	59.38232319085358	59.96737397485611	59.16071427502852	59.78122329711914	11602700
2020/02/14	59.852147911427664	60.153539628728836	59.231645497820956	59.63053894042969	13405500
2020/02/18	59.08983007834747	59.11642207765481	58.39840428150498	58.62887954711914	12758400
2020/02/19	58.85047362281566	59.5684844737692	58.66432291193765	59.48870849609375	13551200
2020/02/20	59.42666768338323	59.64827667380621	57.228303522680584	58.01723098754883	26452600
2020/02/21	57.77789291518438	57.83994315839876	56.767356518282085	57.03328323364258	20775900
2020/02/24	54.61331350625872	55.64157896164464	54.35624629704113	54.74627685546875	26903100
2020/02/25	54.95016646185584	55.20723031945537	52.707481191253606	52.94681930541992	34495700
