Date	Open	High	Low	Close	Volume	Date
2012/02/09 	22.785197241478183	22.79410487197905	22.758474349975586	22.758474349975586	2300	2012/02/09 
2012/02/10 	22.39327018009414	22.500160048034953	22.29528964168495	22.402177810668945	5800	2012/02/10 
2012/02/13 	22.803014755249023	22.803014755249023	22.803014755249023	22.803014755249023	100	2012/02/13 
2012/02/14 	22.803014755249023	22.803014755249023	22.803014755249023	22.803014755249023	0	2012/02/14 
2012/02/15 	23.5779586126829	23.5779586126829	23.542329788208008	23.542329788208008	5300	2012/02/15 
2012/02/16 	23.542329788208008	23.542329788208008	23.542329788208008	23.542329788208008	0	2012/02/16 
2012/02/17 	24.210388364520412	24.228203627378758	24.156944274902344	24.156944274902344	5600	2012/02/17 
2012/02/21 	24.317277619717316	24.433075134463266	24.317277619717316	24.37963104248047	14400	2012/02/21 
2012/02/22 	23.604681505256718	23.604681505256718	23.426532286011657	23.542329788208008	5500	2012/02/22 
2012/02/23 	23.194942918911458	23.230571746826172	23.15040476032178	23.230571746826172	18400	2012/02/23 
2012/02/24 	23.168217330456645	23.168217330456645	23.132586807726945	23.150402069091797	10000	2012/02/24 
2012/02/27 	22.47343684298166	22.47343684298166	22.28638170038922	22.41108512878418	17000	2012/02/27 
2012/02/28 	23.21275443014549	23.337459564208984	23.21275443014549	23.337459564208984	18000	2012/02/28 
2012/02/29 	23.533418957702537	23.533418957702537	23.355269762678972	23.373085021972656	3100	2012/02/29 
2012/03/01 	23.390905380249023	23.390905380249023	23.390905380249023	23.390905380249023	2100	2012/03/01 
2012/03/02 	23.096960067749023	23.096960067749023	23.096960067749023	23.096960067749023	300	2012/03/02 
2012/03/05 	22.651590847876484	22.651590847876484	22.544700958804658	22.5892391204834	16400	2012/03/05 
2012/03/06 	22.09042004900079	22.09042004900079	21.582696941185016	21.63614273071289	25100	2012/03/06 
2012/03/07 	21.90336799621582	21.90336799621582	21.90336799621582	21.90336799621582	500	2012/03/07 
2012/03/08 	21.90336799621582	21.90336799621582	21.90336799621582	21.90336799621582	0	2012/03/08 
2012/03/09 	23.061331887379236	23.301832865093505	23.05242425498717	23.132591247558594	7400	2012/03/09 
2012/03/12 	23.132591247558594	23.132591247558594	23.132591247558594	23.132591247558594	0	2012/03/12 
2012/03/13 	23.60468352505229	23.73829460144043	23.506701276187716	23.73829460144043	800	2012/03/13 
2012/03/14 	23.586868468673977	23.586868468673977	23.515609114044874	23.533424377441406	5000	2012/03/14 
2012/03/15 	23.061328870307122	23.21275520324707	23.061328870307122	23.21275520324707	1200	2012/03/15 
2012/03/16 	22.981161160764373	22.981161160764373	22.883180618286133	22.883180618286133	4400	2012/03/16 
2012/03/19 	22.580327643842203	22.990068467785253	22.535789489746094	22.535789489746094	900	2012/03/19 
2012/03/20 	22.25966453552246	22.25966453552246	22.25966453552246	22.25966453552246	400	2012/03/20 
2012/03/21 	22.909902572631836	22.909902572631836	22.909902572631836	22.909902572631836	200	2012/03/21 
2012/03/22 	22.295290453169763	22.295290453169763	22.179492950439453	22.179492950439453	1400	2012/03/22 
2012/03/23 	22.30420223642441	22.30420223642441	22.170589447021484	22.170589447021484	1400	2012/03/23 
