Open	High	Low	Close	Volume	Date
23.219773692746102	23.892298679341913	22.865814145532518	23.00031852722168	17022500	2010/06/15 
22.915360736587164	23.21268529097869	22.632192588788794	22.702983856201172	2158800	2010/06/16 
22.901196996948336	22.99322593530092	22.122485504719684	22.29946517944336	1467700	2010/06/17 
22.264069196622447	22.405653241954266	21.77560400936655	21.952585220336914	1132200	2010/06/18 
22.41272933478809	23.361340591124772	21.952581647126213	22.681737899780273	1066900	2010/06/21 
22.922440198457537	23.467538835944723	22.518925642643314	23.141895294189453	1008800	2010/06/22 
23.361349420071733	23.71530884002221	22.653430580170774	23.70115089416504	1029400	2010/06/23 
23.708230651813484	24.196694405406046	23.191449467413996	23.566646575927734	1600800	2010/06/24 
23.573725987634873	23.609121621341064	22.702983856201172	22.702983856201172	640100	2010/06/25 
22.98615327213016	23.396747570812334	22.483530012919836	23.205608367919922	718200	2010/06/28 
22.830415149646438	22.86581079136063	22.1366541079342	22.48353385925293	622300	2010/06/29 
22.646356471360956	23.1135841916228	22.40566363654044	23.04279136657715	402400	2010/06/30 
22.830404266628747	23.00738392991011	21.237585758022426	21.457040786743164	1023200	2010/07/01 
21.414572659151577	21.945511828446225	21.251750882960344	21.846403121948242	483700	2010/07/02 
22.22867138355293	22.22867138355293	21.025207886147225	21.09600067138672	805200	2010/07/06 
21.096015769454613	21.54200432544676	20.650025674387397	20.692501068115234	583700	2010/07/07 
20.565074325179935	21.464132696993783	20.14032347765412	20.536758422851562	2176300	2010/07/08 
20.685417861890055	20.763288891004	20.28898297219186	20.508438110351562	448600	2010/07/09 
20.35268964431749	20.416402704189988	18.88021568164778	18.972246170043945	1194500	2010/07/12 
19.382841439749765	19.80051548550021	19.05719789455092	19.715564727783203	877900	2010/07/13 
19.375762300830985	19.375762300830985	19.205860793597157	19.354524612426758	885100	2010/07/14 
19.25541006153224	19.29080568509172	18.476698647853713	18.75986671447754	642100	2010/07/15 
18.58997152230735	19.220019374611603	18.56165562954902	18.724475860595703	708700	2010/07/16 
19.064272119657726	19.064272119657726	18.44838089326132	18.75278663635254	306000	2010/07/19 
18.57581587278222	18.901459453289625	18.405914338926284	18.462549209594727	490100	2010/07/20 
18.483780559659422	19.170463182117032	18.483780559659422	18.837739944458008	854200	2010/07/21 
19.04303840036018	19.538583420720922	18.936851500918085	19.135068893432617	322600	2010/07/22 
19.03595858706422	19.24833390705956	18.85189915556198	19.220016479492188	233300	2010/07/23 
19.113826028220327	19.212934697631265	18.483776849121217	18.75986671447754	631200	2010/07/26 
18.696161806432247	19.573982271607235	18.58289514611117	19.24833869934082	537900	2010/07/27 
19.149225219185166	19.26957159296652	18.809423783748056	19.220016479492188	131300	2010/07/28 
19.113825369873698	19.26248759933267	18.618282039887234	18.880210876464844	296200	2010/07/29 
18.738638520063017	19.248340066793048	18.632450056546443	18.83066749572754	220100	2010/07/30 
19.212938971821842	19.559818622391433	18.887295468853033	19.49610710144043	356600	2010/08/02 
19.35452843117717	19.559824074158016	19.22002253172018	19.290815353393555	254100	2010/08/03 
19.326205547516878	19.467789611882782	18.866057723096272	18.908533096313477	412500	2010/08/04 
18.58997430406776	18.58997430406776	17.159976872629752	17.556411743164062	1554200	2010/08/05 
17.167046180318028	17.24491870438403	16.367097110046174	16.84848403930664	1221700	2010/08/06 
16.990069701233736	17.124575554127798	16.657348017866493	16.96883201599121	436800	2010/08/09 
16.912205521426042	16.912205521426042	16.282155990600586	16.282155990600586	396600	2010/08/10 
16.183038743471162	16.402493750313223	15.843237392906882	16.24675178527832	578900	2010/08/11 
16.239682708634803	16.671513265974028	16.0697826913304	16.501611709594727	515200	2010/08/12 
16.352948816313763	16.537008316278214	16.14057341732392	16.282155990600586	322000	2010/08/13 
16.13349723815918	16.43790322393534	16.091021841160163	16.13349723815918	190700	2010/08/16 
16.190118195301732	16.38833553685768	15.89987192340695	16.367097854614258	329500	2010/08/17 
16.19719985439112	16.40957516290841	15.928189693799972	16.360021591186523	361500	2010/08/18 
16.586561909110078	16.742305510049135	16.14057341732392	16.282155990600586	655000	2010/08/19 
16.21844003476439	16.28923284121287	16.020222639227747	16.190122604370117	326700	2010/08/20 
16.12641546781122	16.423741642026943	16.12641546781122	16.282155990600586	279500	2010/08/23 
15.928190211765484	16.04853658295611	15.043291781605785	15.425568580627441	762400	2010/08/24 
15.071613580742982	15.453890529697889	15.043297681753637	15.34062385559082	242700	2010/08/25 
15.404331444586722	15.7724487737216	15.04329231813806	15.064528465270996	213900	2010/08/26 
15.121167549132641	15.16364293342336	14.335376017903826	14.774286270141602	378500	2010/08/27 
14.774275372393504	14.9866521371945	14.406158211861094	14.597295761108398	273200	2010/08/30 
14.519431777041873	14.85215348315942	14.44863897503483	14.802599906921387	110300	2010/08/31 
15.062544057015769	15.727698146667109	14.983868619467495	15.463066101074219	257000	2010/09/01 
15.584653461495297	15.670479942399773	15.04108574910028	15.49882698059082	143800	2010/09/02 
15.55604142709833	16.042391385278762	15.412997321751144	15.85643482208252	233400	2010/09/03 
15.899351119995117	15.899351119995117	15.527436356266357	15.899351119995117	188100	2010/09/07 
15.89219295041063	16.149672311887247	15.598952179629196	15.770605087280273	263000	2010/09/08 
16.0996127151653	16.0996127151653	15.384392024602235	15.591806411743164	214400	2010/09/09 
15.584649040727362	15.913651231291128	15.520278811430742	15.69193172454834	136100	2010/09/10 
15.863590961741627	15.863590961741627	15.277110715209156	15.613264083862305	237700	2010/09/13 
15.427300958530763	16.206891719550477	15.391541092826616	15.85643482208252	375100	2010/09/14 
15.663321775996055	16.135368026778686	15.663321775996055	15.978018760681152	245800	2010/09/15 
15.978017345444522	16.206887859488983	15.741995788468547	15.949408531188965	327700	2010/09/16 
15.949413204927607	16.342784129335573	15.913653337261636	16.0638484954834	404600	2010/09/17 
15.94226689770669	16.020940796466945	15.320023659755359	15.634720802307129	379500	2010/09/20 
15.684784234940782	15.720544105978261	15.291411725934637	15.3915433883667	298500	2010/09/21 
15.455913246352644	15.620413601051235	15.1626724071001	15.255651473999023	256100	2010/09/22 
15.06254482829597	15.17697859852186	14.719237327575684	14.719237327575684	319600	2010/09/23 
