Date	Open	High	Low	Close	Volume	Date
2011/10/20 	37.09759034958272	38.589210510253906	36.98627418690963	38.589210510253906	4700	2011/10/20 
2011/10/21 	37.654176530069584	37.67643863676972	37.617069244384766	37.617069244384766	3000	2011/10/21 
2011/10/24 	37.617069244384766	37.617069244384766	37.617069244384766	37.617069244384766	0	2011/10/24 
2011/10/25 	37.617069244384766	37.617069244384766	37.617069244384766	37.617069244384766	0	2011/10/25 
2011/10/26 	38.01038328930497	38.06233009069098	37.89164733886719	37.89164733886719	700	2011/10/26 
2011/10/27 	38.80442428588867	38.80442428588867	38.80442428588867	38.80442428588867	100	2011/10/27 
2011/10/28 	38.44821881543161	38.559532165527344	38.44821881543161	38.559532165527344	500	2011/10/28 
2011/10/31 	38.08459572365455	38.08459572365455	37.77291488647461	37.77291488647461	300	2011/10/31 
2011/11/01 	37.357336053202374	40.16247479477683	37.090179443359375	37.090179443359375	53100	2011/11/01 
2011/11/02 	37.46122933329367	37.50575637817383	37.24601952937232	37.50575637817383	2200	2011/11/02 
2011/11/03 	37.79517126275887	37.951011657714844	37.720962359700266	37.951011657714844	900	2011/11/03 
2011/11/04 	37.579956696848065	37.624483731548004	37.579956696848065	37.59479904174805	700	2011/11/04 
2011/11/07 	37.69869837682523	37.861961364746094	37.69869837682523	37.861961364746094	1900	2011/11/07 
2011/11/08 	38.20332717895508	38.20332717895508	38.20332717895508	38.20332717895508	100	2011/11/08 
2011/11/09 	37.00854970750208	37.00854970750208	36.919498443603516	36.919498443603516	600	2011/11/09 
2011/11/10 	37.201485665224716	37.35732603554717	37.201485665224716	37.33506393432617	8000	2011/11/10 
2011/11/11 	37.86195819118898	37.876800537109375	37.86195819118898	37.876800537109375	300	2011/11/11 
2011/11/14 	37.50575381905424	37.50575381905424	37.44638442993164	37.44638442993164	200	2011/11/14 
2011/11/15 	37.44638442993164	37.44638442993164	37.44638442993164	37.44638442993164	0	2011/11/15 
2011/11/16 	37.44638442993164	37.44638442993164	37.44638442993164	37.44638442993164	0	2011/11/16 
2011/11/17 	36.68202003006732	36.7488091738981	36.68202003006732	36.73396682739258	2200	2011/11/17 
2011/11/18 	36.84528732299805	36.84528732299805	36.84528732299805	36.84528732299805	200	2011/11/18 
2011/11/21 	36.348073162657094	36.48907120367315	36.348073162657094	36.38517761230469	600	2011/11/21 
2011/11/22 	36.429714368563154	36.429714368563154	36.325820749479576	36.3332405090332	400	2011/11/22 
2011/11/23 	36.32582035421003	36.32582035421003	35.77666473388672	35.77666473388672	300	2011/11/23 
2011/11/25 	35.77666473388672	35.77666473388672	35.77666473388672	35.77666473388672	0	2011/11/25 
2011/11/28 	36.36292266845703	36.36292266845703	36.36292266845703	36.36292266845703	200	2011/11/28 
2011/11/29 	36.570701599121094	36.570701599121094	36.570701599121094	36.570701599121094	200	2011/11/29 
2011/11/30 	36.570701599121094	36.570701599121094	36.570701599121094	36.570701599121094	0	2011/11/30 
2011/12/01 	37.6690090499547	37.6690090499547	37.63190460205078	37.63190460205078	500	2011/12/01 
2011/12/02 	37.63190460205078	37.63190460205078	37.63190460205078	37.63190460205078	0	2011/12/02 
2011/12/05 	37.847121393543794	37.847121393543794	37.617069244384766	37.617069244384766	300	2011/12/05 
2011/12/06 	37.61705527454831	37.6467399597168	37.60963551869989	37.6467399597168	900	2011/12/06 
2011/12/07 	37.6467399597168	37.6467399597168	37.6467399597168	37.6467399597168	0	2011/12/07 
2011/12/08 	37.24601445365691	37.364750392934724	37.23859469596559	37.25343704223633	20100	2011/12/08 
2011/12/09 	37.54285638471947	37.713539123535156	37.52059428036164	37.713539123535156	1800	2011/12/09 
2011/12/12 	37.698688806838454	37.698688806838454	37.053062438964844	37.053062438964844	2800	2011/12/12 
2011/12/13 	37.053062438964844	37.053062438964844	37.053062438964844	37.053062438964844	0	2011/12/13 
2011/12/14 	37.02338919796809	37.07533600047204	36.756232596011564	36.8304443359375	19800	2011/12/14 
2011/12/15 	36.956607818603516	36.956607818603516	36.956607818603516	36.956607818603516	100	2011/12/15 
2011/12/16 	36.956607818603516	36.956607818603516	36.956607818603516	36.956607818603516	0	2011/12/16 
2011/12/19 	36.934329986572266	36.934329986572266	36.934329986572266	36.934329986572266	200	2011/12/19 
2011/12/20 	37.13053512573242	37.13053512573242	37.13053512573242	37.13053512573242	0	2011/12/20 
2011/12/21 	37.622939302941205	37.98849868774414	37.622939302941205	37.98849868774414	4000	2011/12/21 
2011/12/22 	38.11532022547772	38.11532022547772	38.070556640625	38.070556640625	700	2011/12/22 
2011/12/23 	38.286911425510496	38.39881896972656	38.286911425510496	38.39881896972656	500	2011/12/23 
