Open	High	Low	Close	Volume	Date
GOVT	GOVT	GOVT	GOVT	GOVT	
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	100	2012/02/24 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/02/27 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/02/28 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/02/29 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/03/01 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/03/02 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/03/05 
19.81024169921875	19.81024169921875	19.81024169921875	19.81024169921875	0	2012/03/06 
19.874086380004883	19.874086380004883	19.874086380004883	19.874086380004883	500	2012/03/07 
19.826198458339096	19.890050888061523	19.826198458339096	19.890050888061523	2700	2012/03/08 
19.890049356164006	19.890049356164006	19.866104125976562	19.866104125976562	300	2012/03/09 
19.866104125976562	19.866104125976562	19.866104125976562	19.866104125976562	0	2012/03/12 
19.866104125976562	19.866104125976562	19.866104125976562	19.866104125976562	0	2012/03/13 
19.674562454223633	19.674562454223633	19.674562454223633	19.674562454223633	100	2012/03/14 
19.658598108680177	19.658598108680177	19.594745635986328	19.594745635986328	11572900	2012/03/15 
19.5548304147459	19.618682861328125	19.54684866862782	19.618682861328125	94700	2012/03/16 
19.602718747329035	19.602718747329035	19.467032112350243	19.506940841674805	107200	2012/03/19 
19.610703164799503	19.610703164799503	19.47501651133584	19.554832458496094	124800	2012/03/20 
19.570784638492903	19.594728343145277	19.55482115381686	19.586748123168945	86900	2012/03/21 
19.610700607299805	19.610700607299805	19.5707934001054	19.610700607299805	98700	2012/03/22 
19.642627716064453	19.650609462026647	19.554830032842666	19.642627716064453	91200	2012/03/23 
19.610700732215665	19.642627716064453	19.602718986253468	19.642627716064453	95500	2012/03/26 
19.674558402127992	19.682540150209743	19.49896451141786	19.63465118408203	151400	2012/03/27 
19.626663457562238	19.690515900403486	19.58675625167233	19.66657066345215	112700	2012/03/28 
19.690513231869982	19.714458465576172	19.674549742732523	19.714458465576172	96600	2012/03/29 
19.714458714762515	19.72243893707	19.618679301089244	19.658586502075195	40400	2012/03/30 
19.686547689756296	19.694534301757812	19.65460276504071	19.694534301757812	83900	2012/04/02 
19.68653393496914	19.7104937542332	19.56673788522767	19.598684310913086	76000	2012/04/03 
19.662594932617758	19.662594932617758	19.630648475585367	19.646621704101562	84500	2012/04/04 
19.670567670949573	19.710500717163086	19.502853446722686	19.710500717163086	99700	2012/04/05 
19.830303192138672	19.83828980395208	19.79037165636208	19.830303192138672	108700	2012/04/09 
19.878219165630547	19.89419238751036	19.846274245161204	19.862247467041016	92400	2012/04/10 
19.846269607543945	19.846269607543945	19.806336562175854	19.846269607543945	84500	2012/04/11 
19.822311401367188	19.846271230547448	19.80633818191368	19.822311401367188	142800	2012/04/12 
19.846266527941363	19.886198043823242	19.846266527941363	19.886198043823242	67800	2012/04/13 
19.91016560939017	19.918152220330075	19.862247467041016	19.862247467041016	85600	2012/04/16 
