Date	Open	High	Low	Close	Volume	Date
2014/07/15	111.6318359375	136.80371671778752	101.23475311742399	111.6318359375	930205	2014/07/15
2014/07/16	108.89574432373047	112.72078629653909	108.34852689353005	108.89574432373047	407276	2014/07/16
2014/07/17	107.52769470214844	108.89573187981706	107.08992829781545	107.52769470214844	260623	2014/07/17
2014/07/18	103.42359161376953	106.70688360485832	100.69299083194332	103.42359161376953	248573	2014/07/18
2014/07/21	100.68753814697266	101.78197320114874	98.50415431968796	100.68753814697266	430429	2014/07/21
2014/07/22	102.87091064453125	103.14998065853148	101.2347322400741	102.87091064453125	163029	2014/07/22
2014/07/23	102.87091064453125	102.87091064453125	102.87091064453125	102.87091064453125	0	2014/07/23
2014/07/24	102.2197265625	102.2197265625	100.14578775615044	102.2197265625	134518	2014/07/24
2014/07/25	101.23473358154297	102.32916215537833	100.1457788045747	101.23473358154297	21091	2014/07/25
2014/07/28	101.23473358154297	101.23473358154297	99.59308760003915	101.23473358154297	88728	2014/07/28
2014/07/29	99.59310913085938	101.78197299323742	99.59310913085938	99.59310913085938	112126	2014/07/29
2014/07/30	98.50414276123047	100.41392384238073	98.50414276123047	98.50414276123047	209300	2014/07/30
2014/07/31	99.04589080810547	100.68206323019498	96.85702710126996	99.04589080810547	270595	2014/07/31
2014/08/01	99.04589080810547	99.04589080810547	96.30981585568794	99.04589080810547	32142	2014/08/01
2014/08/04	98.49867248535156	99.05135752390605	97.95146124441212	98.49867248535156	95680	2014/08/04
2014/08/05	98.49867248535156	99.8667099499538	96.30981503858894	98.49867248535156	79215	2014/08/05
2014/08/06	97.51367950439453	97.9514522016328	95.76258871544144	97.51367950439453	116203	2014/08/06
2014/08/07	97.40423583984375	97.40423583984375	96.31528100264487	97.40423583984375	28405	2014/08/07
2014/08/08	95.21538543701172	97.40424286358595	95.21538543701172	95.21538543701172	102217	2014/08/08
2014/08/11	95.76258850097656	96.8570171208703	92.84593469979181	95.76258850097656	55322	2014/08/11
2014/08/12	95.76258850097656	95.76258850097656	93.57920505828653	95.76258850097656	9119	2014/08/12
2014/08/13	98.49867248535156	100.21692689177573	93.57921390699951	98.49867248535156	461881	2014/08/13
2014/08/14	98.49867248535156	99.59310120873288	96.86250007714344	98.49867248535156	66528	2014/08/14
2014/08/15	105.06524658203125	108.28286557679976	98.49866242915252	105.06524658203125	720718	2014/08/15
